entity_id,interest_code,interest_desc
467309,HEA,Health
467309,SKI,Snow Skiing
467309,WSF,Windsurfing
467310,NULL,NULL
467332,ACO,Art Collections
467332,CNC,Cancer
467332,NON,Non-Profit Business
467452,NULL,NULL
467740,NULL,NULL
467779,NULL,NULL
467807,CIV,Civic Affairs
467807,DEM,Democratic Politics
467821,AQU,Aquatic Sports
467891,NULL,NULL
468242,NULL,NULL
468347,NULL,NULL
468389,NULL,NULL
468419,NULL,NULL
468522,VEN,Venture Capital
468529,NULL,NULL
468535,NULL,NULL
468550,NULL,NULL
468568,NULL,NULL
468637,NULL,NULL
468640,VEN,Venture Capital
468644,NULL,NULL
468645,NULL,NULL
468652,NULL,NULL
468693,NULL,NULL
468702,NULL,NULL
468707,NULL,NULL
468712,ENR,Entrepreneurship
468736,NULL,NULL
468791,NULL,NULL
468795,NULL,NULL
468804,NULL,NULL
468817,COM,Computers
468817,TEC,Technology
468840,NULL,NULL
468842,NULL,NULL
468870,NULL,NULL
468889,CIV,Civic Affairs
468889,DEM,Democratic Politics
468928,NULL,NULL
468935,NULL,NULL
468938,NULL,NULL
468961,NULL,NULL
468978,NULL,NULL
469035,NULL,NULL
469107,NULL,NULL
469113,NULL,NULL
469122,NULL,NULL
469131,NULL,NULL
469132,NULL,NULL
469134,NULL,NULL
469197,NULL,NULL
469250,NULL,NULL
469262,NULL,NULL
469272,NULL,NULL
469277,CIV,Civic Affairs
469277,REP,Republican Politics
469292,NULL,NULL
469319,NULL,NULL
469339,CIV,Civic Affairs
469339,REP,Republican Politics
469346,NULL,NULL
469359,NULL,NULL
469375,NULL,NULL
469379,NULL,NULL
469387,NULL,NULL
469408,NULL,NULL
469423,CIV,Civic Affairs
469423,DEM,Democratic Politics
469423,EGL,Energy Law
469455,NULL,NULL
469477,NULL,NULL
469498,NULL,NULL
469535,NULL,NULL
469557,NULL,NULL
469622,AQU,Aquatic Sports
469622,ATH,Athletics
469622,CIV,Civic Affairs
469622,DEM,Democratic Politics
469622,REP,Republican Politics
469622,SWI,Swimming
469633,NULL,NULL
469634,NULL,NULL
469636,NULL,NULL
469706,NULL,NULL
469736,NULL,NULL
469750,NULL,NULL
469766,NULL,NULL
469815,NULL,NULL
469826,NULL,NULL
469832,NULL,NULL
469875,ENR,Entrepreneurship
469878,NULL,NULL
469886,NULL,NULL
469892,NULL,NULL
469941,NULL,NULL
469958,NULL,NULL
469964,NULL,NULL
469974,NULL,NULL
469975,NULL,NULL
470030,NULL,NULL
470031,NULL,NULL
470094,NULL,NULL
470109,NULL,NULL
470119,CIV,Civic Affairs
470119,LAW,Law
470119,REP,Republican Politics
470123,NULL,NULL
470132,NULL,NULL
470182,NULL,NULL
470219,NULL,NULL
470220,NULL,NULL
470228,NULL,NULL
470256,NULL,NULL
470295,NULL,NULL
470308,CIV,Civic Affairs
470308,DEM,Democratic Politics
470319,NULL,NULL
470329,NULL,NULL
470330,NULL,NULL
470337,NULL,NULL
470343,NULL,NULL
470374,NULL,NULL
470389,NULL,NULL
470392,NULL,NULL
470408,NULL,NULL
470427,ENR,Entrepreneurship
470435,NULL,NULL
470453,NULL,NULL
470460,CIV,Civic Affairs
470460,DEM,Democratic Politics
470474,NULL,NULL
470514,NULL,NULL
470521,NULL,NULL
470553,NULL,NULL
470627,NULL,NULL
470684,NULL,NULL
470697,NULL,NULL
470706,NULL,NULL
470754,NULL,NULL
470768,GOL,Golf
470775,NULL,NULL
470788,NULL,NULL
470804,NULL,NULL
470874,NULL,NULL
470879,CRL,Civil Rights Law
470879,LTG,Litigation
470901,NULL,NULL
470920,NULL,NULL
470943,GOV,Government Law
470943,PBI,Public Interest Law
470943,RST,Real Estate Law
470943,ZPL,"Zoning, Planning & Land Use Law"
470947,NULL,NULL
470967,NULL,NULL
470984,NULL,NULL
470996,ACC,Accounting
470996,MKT,Marketing
471013,CIV,Civic Affairs
471013,DEM,Democratic Politics
471054,NULL,NULL
471085,NULL,NULL
471095,NULL,NULL
471109,NULL,NULL
471135,BTC,Biotechnology
471137,CIV,Civic Affairs
471137,DEM,Democratic Politics
471137,MKT,Marketing
471139,NULL,NULL
471141,NULL,NULL
471143,NULL,NULL
471162,NULL,NULL
471175,NULL,NULL
471208,BUS,Business
471208,CIV,Civic Affairs
471208,DEM,Democratic Politics
471208,FIN,Finance
471221,NULL,NULL
471230,NULL,NULL
471248,CIV,Civic Affairs
471248,DEM,Democratic Politics
471260,CIV,Civic Affairs
471260,DEM,Democratic Politics
471261,NULL,NULL
471268,NULL,NULL
471277,NULL,NULL
471301,NULL,NULL
471311,NULL,NULL
471317,NULL,NULL
471344,NULL,NULL
471361,NULL,NULL
471373,NULL,NULL
471420,CIV,Civic Affairs
471420,DEM,Democratic Politics
471430,NULL,NULL
471432,NULL,NULL
471462,NULL,NULL
471468,CIV,Civic Affairs
471468,CRL,Civil Rights Law
471468,DEM,Democratic Politics
471468,DIV,Diverse Constituencies
471468,LEM,Labor & Employment Law
471468,RST,Real Estate Law
471468,WOM,Women
471468,ZPL,"Zoning, Planning & Land Use Law"
471469,NULL,NULL
471475,NULL,NULL
471484,NULL,NULL
471498,NULL,NULL
471517,HEA,Health
471518,NULL,NULL
471521,BUS,Business
471521,CIV,Civic Affairs
471521,DEM,Democratic Politics
471521,FIN,Finance
471521,PCY,Public Policy
471521,REP,Republican Politics
471572,ASB,Asian Business
471572,MKT,Marketing
471573,BND,Basic Needs
471628,CIV,Civic Affairs
471628,DEM,Democratic Politics
471633,NULL,NULL
471641,EVL,Environmental Law
471641,PBI,Public Interest Law
471660,NULL,NULL
471677,NULL,NULL
471682,BFL,Banking & Finance Law
471691,CIV,Civic Affairs
471691,DEM,Democratic Politics
471691,IPR,Intellectual Property Law
471691,JUC,Jewish Interests
471691,LTG,Litigation
471714,MTC,Management of Technology
471760,IPR,Intellectual Property Law
471797,NULL,NULL
471852,LEM,Labor & Employment Law
471858,ENR,Entrepreneurship
471858,MTC,Management of Technology
471858,NON,Non-Profit Business
471873,IPR,Intellectual Property Law
471873,TCS,Technology & Science Law
471873,TOX,Toxic Torts Law
471896,FIN,Finance
471896,NON,Non-Profit Business
471927,NULL,NULL
471941,OIR,Organizational Behavior/Industrial Reltn
471985,NULL,NULL
471986,NULL,NULL
471990,NULL,NULL
472031,BCL,Business & Corporate Law
472031,BFL,Banking & Finance Law
472031,CIV,Civic Affairs
472031,INV,Investment Law
472031,LAW,Law
472031,REP,Republican Politics
472031,SEC,Securities Law
472075,BND,Basic Needs
472075,NON,Non-Profit Business
472095,NULL,NULL
472099,ENR,Entrepreneurship
472128,ENR,Entrepreneurship
472128,GLO,Global Management
472154,NULL,NULL
472160,BCL,Business & Corporate Law
472169,NULL,NULL
472204,NULL,NULL
472206,NULL,NULL
472215,NULL,NULL
472235,CIV,Civic Affairs
472235,DEM,Democratic Politics
472235,PBI,Public Interest Law
472243,NULL,NULL
472252,NON,Non-Profit Business
472256,NULL,NULL
472324,NULL,NULL
472330,APP,Appellate Practice Law
472330,IPR,Intellectual Property Law
472343,NULL,NULL
472348,NULL,NULL
472353,NULL,NULL
472379,COM,Computers
472379,TEC,Technology
472409,NULL,NULL
472420,NULL,NULL
472447,EVL,Environmental Law
472447,LTG,Litigation
472458,BTC,Biotechnology
472458,CIV,Civic Affairs
472458,DEM,Democratic Politics
472458,HEA,Health
472475,NULL,NULL
472478,BCL,Business & Corporate Law
472478,BND,Basic Needs
472478,EGL,Energy Law
472478,NTR,Natural Resources Law
472478,TAX,Taxation Law
472479,CIV,Civic Affairs
472479,DEM,Democratic Politics
472479,ETL,Entertainment Law
472482,IPR,Intellectual Property Law
472482,LTG,Litigation
472482,TCS,Technology & Science Law
472491,ADR,Alternative Dispute Resolution Law
472491,BCL,Business & Corporate Law
472491,MAL,Mergers & Acquisitions Law
472522,BCL,Business & Corporate Law
472522,BFL,Banking & Finance Law
472522,GOV,Government Law
472522,LAW,Law
472522,LTG,Litigation
472522,MAL,Mergers & Acquisitions Law
472522,SEC,Securities Law
472524,NULL,NULL
472534,NULL,NULL
472535,NON,Non-Profit Business
472549,NULL,NULL
472559,DIV,Diverse Constituencies
472559,WOM,Women
472593,NULL,NULL
472642,NULL,NULL
472673,ENR,Entrepreneurship
472673,VEN,Venture Capital
472685,CIV,Civic Affairs
472685,DEM,Democratic Politics
472692,NULL,NULL
472695,NULL,NULL
472737,LTG,Litigation
472737,PIJ,Personal Injury Law
472737,WKR,Workers Compensation Law
472750,NULL,NULL
472773,NULL,NULL
472780,CIV,Civic Affairs
472780,REP,Republican Politics
472795,NULL,NULL
472811,SKI,Snow Skiing
472817,NULL,NULL
472831,NULL,NULL
472841,NULL,NULL
472842,NULL,NULL
472871,NULL,NULL
472903,CIV,Civic Affairs
472903,DEM,Democratic Politics
473042,ENR,Entrepreneurship
473068,NULL,NULL
473072,NULL,NULL
473127,NULL,NULL
473269,NULL,NULL
473285,AFI,African-American Interests
473285,FIN,Finance
473285,GLO,Global Management
473285,MKT,Marketing
473323,NULL,NULL
473341,NULL,NULL
473347,CIV,Civic Affairs
473347,DEM,Democratic Politics
473411,NULL,NULL
473426,NULL,NULL
473475,NULL,NULL
473508,NULL,NULL
473512,NULL,NULL
473523,ENR,Entrepreneurship
473550,BND,Basic Needs
473585,NULL,NULL
473634,NULL,NULL
473643,NULL,NULL
473654,NULL,NULL
473877,CRM,Criminal Law
473877,GOV,Government Law
474096,NULL,NULL
474134,NULL,NULL
474203,NULL,NULL
474221,NULL,NULL
474249,NULL,NULL
474568,NULL,NULL
474655,NULL,NULL
474656,NULL,NULL
474678,NULL,NULL
474741,NULL,NULL
474926,NULL,NULL
474991,NULL,NULL
475017,CIV,Civic Affairs
475017,DEM,Democratic Politics
475108,NULL,NULL
475198,ARH,Architecture
475201,NULL,NULL
475204,NULL,NULL
475287,NULL,NULL
475293,NULL,NULL
475300,NULL,NULL
475309,FIN,Finance
475335,NULL,NULL
475354,NULL,NULL
475368,NULL,NULL
475370,NULL,NULL
475373,NULL,NULL
475388,COM,Computers
475389,NULL,NULL
475398,NULL,NULL
475399,NULL,NULL
475437,NULL,NULL
475460,NULL,NULL
475462,BND,Basic Needs
475475,NULL,NULL
475478,NULL,NULL
475479,CIV,Civic Affairs
475479,DEM,Democratic Politics
475493,NULL,NULL
475507,NULL,NULL
475526,NULL,NULL
475552,BND,Basic Needs
475586,NULL,NULL
475620,NULL,NULL
475666,NULL,NULL
475670,ALT,Alternative Energy
475670,BIO,Biology
475670,ENV,Environment
475670,FOR,Forestry
475685,NULL,NULL
475692,NULL,NULL
475697,NULL,NULL
475745,HUR,Human Rights
475756,NULL,NULL
475800,NULL,NULL
475838,NULL,NULL
475881,NULL,NULL
475891,BCL,Business & Corporate Law
475891,CAC,Class Action Law
475891,CSR,Consumer Law
475891,LTG,Litigation
475891,SEC,Securities Law
475914,BND,Basic Needs
475918,NULL,NULL
475925,BND,Basic Needs
475944,NULL,NULL
475953,NULL,NULL
475957,NULL,NULL
475958,THC,Theoretical Computer Science
475970,NULL,NULL
475991,NULL,NULL
475995,NULL,NULL
476027,NULL,NULL
476028,NULL,NULL
476042,NULL,NULL
476090,NULL,NULL
476101,NULL,NULL
476111,NULL,NULL
476160,CIV,Civic Affairs
476160,DEM,Democratic Politics
476172,NULL,NULL
476187,NULL,NULL
476231,NULL,NULL
476269,NULL,NULL
476282,NULL,NULL
476324,CIV,Civic Affairs
476324,DEM,Democratic Politics
476326,GOL,Golf
476326,OPE,Opera
476326,PHO,Photography
476326,TEN,Tennis
476351,NULL,NULL
476353,NULL,NULL
476356,NULL,NULL
476362,NULL,NULL
476363,NULL,NULL
476375,NULL,NULL
476424,NULL,NULL
476430,NULL,NULL
476432,NULL,NULL
476469,NULL,NULL
476518,NULL,NULL
476520,CIV,Civic Affairs
476520,DEM,Democratic Politics
476542,NULL,NULL
476589,BND,Basic Needs
476648,NULL,NULL
476663,NULL,NULL
476668,CIV,Civic Affairs
476668,DEM,Democratic Politics
476672,NULL,NULL
476695,FOO,Football
476695,YOU,Youth
476706,NULL,NULL
476707,NULL,NULL
476708,NULL,NULL
476709,CIV,Civic Affairs
476709,DEM,Democratic Politics
476716,BUS,Business
476716,CIV,Civic Affairs
476716,DEM,Democratic Politics
476716,FIN,Finance
476716,REP,Republican Politics
476716,VEN,Venture Capital
476724,NULL,NULL
476757,CIV,Civic Affairs
476757,DEM,Democratic Politics
476759,NULL,NULL
476769,NULL,NULL
476770,NULL,NULL
476771,NULL,NULL
476773,NULL,NULL
476787,HEA,Health
476787,OPT,Optometry
476821,NULL,NULL
476905,NULL,NULL
476915,NULL,NULL
477008,NULL,NULL
477020,NULL,NULL
477040,NULL,NULL
477065,NULL,NULL
477077,NULL,NULL
477082,NULL,NULL
477108,BTC,Biotechnology
477137,NULL,NULL
477143,NULL,NULL
477159,BOT,Botany
477159,SCE,Science
477164,NULL,NULL
477167,CIV,Civic Affairs
477167,DEM,Democratic Politics
477167,PCY,Public Policy
477174,BTC,Biotechnology
477175,NULL,NULL
477228,CIV,Civic Affairs
477228,DEM,Democratic Politics
477228,POL,Politics
477247,CIV,Civic Affairs
477247,DEM,Democratic Politics
477251,NULL,NULL
477255,NULL,NULL
477261,NULL,NULL
477318,CIV,Civic Affairs
477318,DEM,Democratic Politics
477330,NULL,NULL
477345,NULL,NULL
477579,NULL,NULL
477621,NULL,NULL
477984,NULL,NULL
478015,NULL,NULL
478128,NULL,NULL
478182,NULL,NULL
478342,BND,Basic Needs
478342,CIV,Civic Affairs
478342,POL,Politics
478373,NULL,NULL
478374,BND,Basic Needs
478389,CIV,Civic Affairs
478389,DEM,Democratic Politics
478400,NULL,NULL
478407,FOO,Football
478454,NULL,NULL
478473,NULL,NULL
478476,BND,Basic Needs
478494,NULL,NULL
478506,NULL,NULL
478526,CIV,Civic Affairs
478526,DEM,Democratic Politics
478526,HEA,Health
478526,MEI,Medicine
478534,NULL,NULL
478551,TRE,Trusts & Estates Law
478551,WPR,Wills & Probate Law
478567,NULL,NULL
478590,NULL,NULL
478591,NULL,NULL
478781,NULL,NULL
478789,NULL,NULL
478793,NULL,NULL
478795,NULL,NULL
478798,NULL,NULL
478800,NULL,NULL
478804,NULL,NULL
478810,NULL,NULL
478812,BND,Basic Needs
478819,NULL,NULL
478837,NULL,NULL
478840,ENR,Entrepreneurship
478861,NULL,NULL
478880,CIV,Civic Affairs
478880,DEM,Democratic Politics
478896,NULL,NULL
478903,NULL,NULL
478905,NULL,NULL
478916,CIV,Civic Affairs
478916,DEM,Democratic Politics
478925,CIV,Civic Affairs
478925,REP,Republican Politics
478931,NULL,NULL
478946,NULL,NULL
478951,NULL,NULL
478962,NULL,NULL
478963,NULL,NULL
478974,NULL,NULL
478980,CIV,Civic Affairs
478980,DEM,Democratic Politics
479177,NULL,NULL
479191,NULL,NULL
479213,NULL,NULL
479214,NULL,NULL
479241,NULL,NULL
479272,NULL,NULL
479273,CIV,Civic Affairs
479273,DEM,Democratic Politics
479273,FLY,Flying/Airplane Ownership
479288,CIV,Civic Affairs
479288,DEM,Democratic Politics
479292,NULL,NULL
479296,NULL,NULL
479306,COM,Computers
479306,TEC,Technology
479315,SWE,Social Welfare
479320,ENR,Entrepreneurship
479320,LAW,Law
479320,TEC,Technology
479322,NULL,NULL
479351,EDU,Education
479351,ENR,Entrepreneurship
479353,NULL,NULL
479363,NULL,NULL
479366,NULL,NULL
479417,NULL,NULL
479547,NULL,NULL
479551,NULL,NULL
479596,NULL,NULL
479617,NULL,NULL
479628,AQU,Aquatic Sports
479628,ATH,Athletics
479628,BAL,Ballet
479628,DRA,Dramatic Arts
479628,FIL,Film
479628,FIS,Fishing
479628,GEC,German Interests
479628,HIK,Hiking
479628,HUN,Hunting
479640,NULL,NULL
479641,NULL,NULL
479650,BCL,Business & Corporate Law
479650,CTR,Contract Law
479650,IPR,Intellectual Property Law
479650,LTG,Litigation
479660,NULL,NULL
479667,NULL,NULL
479668,CIV,Civic Affairs
479668,MIL,Military
479754,NULL,NULL
479766,CIV,Civic Affairs
479766,DEM,Democratic Politics
479866,NULL,NULL
479918,NULL,NULL
480051,NULL,NULL
480081,ACC,Accounting
480081,BUS,Business
480098,FIN,Finance
480126,NULL,NULL
480157,CIV,Civic Affairs
480157,DEM,Democratic Politics
480190,NULL,NULL
480402,NULL,NULL
480472,NULL,NULL
480501,NULL,NULL
480657,NULL,NULL
480665,AQU,Aquatic Sports
481168,CIV,Civic Affairs
481168,DEM,Democratic Politics
481267,NULL,NULL
481268,NULL,NULL
481290,NULL,NULL
481330,BND,Basic Needs
481352,NULL,NULL
481365,NULL,NULL
481384,NULL,NULL
481394,NULL,NULL
481433,NULL,NULL
481445,NULL,NULL
481450,NULL,NULL
481475,NULL,NULL
481480,NULL,NULL
481502,NULL,NULL
481521,NULL,NULL
481522,NULL,NULL
481540,CIV,Civic Affairs
481540,DEM,Democratic Politics
481568,NULL,NULL
481577,NULL,NULL
481581,NULL,NULL
481596,NULL,NULL
481601,NULL,NULL
481608,NULL,NULL
481628,NULL,NULL
481644,CIV,Civic Affairs
481644,DEM,Democratic Politics
481662,NULL,NULL
481690,NULL,NULL
481726,NULL,NULL
481753,NULL,NULL
481757,NULL,NULL
481768,CIV,Civic Affairs
481768,DEM,Democratic Politics
481769,VEN,Venture Capital
481777,NULL,NULL
481784,NULL,NULL
481796,CIV,Civic Affairs
481796,CTR,Contract Law
481796,DEM,Democratic Politics
481796,INV,Investment Law
481799,NULL,NULL
481807,NULL,NULL
481820,NULL,NULL
481825,NULL,NULL
481827,NULL,NULL
481844,NULL,NULL
481883,NULL,NULL
481885,NULL,NULL
481902,NULL,NULL
481983,ARH,Architecture
481984,NULL,NULL
482022,NULL,NULL
482030,NULL,NULL
482032,NULL,NULL
482037,NULL,NULL
482049,NULL,NULL
482050,BND,Basic Needs
482095,BND,Basic Needs
482108,NULL,NULL
482113,NULL,NULL
482125,NULL,NULL
482146,NULL,NULL
482206,ATH,Athletics
482206,CIV,Civic Affairs
482206,DEM,Democratic Politics
482206,FOO,Football
482206,REP,Republican Politics
482216,NULL,NULL
482234,NULL,NULL
482236,NULL,NULL
482251,NULL,NULL
482283,NULL,NULL
482290,NULL,NULL
482311,NULL,NULL
482328,NULL,NULL
482371,NULL,NULL
482392,NULL,NULL
482406,NULL,NULL
482428,NULL,NULL
482498,NULL,NULL
482505,NULL,NULL
482508,NULL,NULL
482519,NULL,NULL
482557,NULL,NULL
482567,NULL,NULL
482630,NULL,NULL
482652,NULL,NULL
482712,NULL,NULL
482722,NULL,NULL
482735,CIV,Civic Affairs
482735,DEM,Democratic Politics
482737,NULL,NULL
482749,NULL,NULL
482758,ANI,Animal Causes
482758,BUS,Business
482758,ENR,Entrepreneurship
482758,ENV,Environment
482758,HEA,Health
482758,HIG,Higher Education
482775,NULL,NULL
482791,NULL,NULL
482801,NULL,NULL
482815,BTC,Biotechnology
482827,BUS,Business
482827,RLA,Real Estate
482843,NULL,NULL
482848,NULL,NULL
482871,NULL,NULL
482888,NULL,NULL
482914,NULL,NULL
482952,NULL,NULL
482958,NULL,NULL
482964,NULL,NULL
482968,NULL,NULL
482977,BND,Basic Needs
482983,NULL,NULL
482996,NULL,NULL
483034,NULL,NULL
483057,NULL,NULL
483153,CIV,Civic Affairs
483153,DEM,Democratic Politics
483231,NULL,NULL
483233,NULL,NULL
483252,NULL,NULL
483318,NULL,NULL
483325,HEA,Health
483325,MEI,Medicine
483326,NULL,NULL
483336,NULL,NULL
483343,CIV,Civic Affairs
483343,DEM,Democratic Politics
483349,NULL,NULL
483422,ACC,Accounting
483432,BTC,Biotechnology
483441,EDU,Education
483441,YOU,Youth
483464,ANI,Animal Causes
483464,BAC,Backpacking
483464,BAS,Baseball
483464,BIC,Cycling
483464,SKI,Snow Skiing
483470,NULL,NULL
483494,NULL,NULL
483535,NULL,NULL
483540,CIV,Civic Affairs
483540,DEM,Democratic Politics
483548,CIV,Civic Affairs
483548,DEM,Democratic Politics
483552,NULL,NULL
483555,NULL,NULL
483560,NULL,NULL
483569,AQU,Aquatic Sports
483575,NULL,NULL
483600,NULL,NULL
483635,NULL,NULL
483661,NULL,NULL
483668,NULL,NULL
483685,NULL,NULL
483706,NULL,NULL
483715,NULL,NULL
483724,NULL,NULL
483725,CIV,Civic Affairs
483725,DEM,Democratic Politics
483726,ANI,Animal Causes
483726,AQU,Aquatic Sports
483726,DAN,Dance
483726,HIK,Hiking
483726,REA,Reading
483726,YOU,Youth
483728,NULL,NULL
483731,NULL,NULL
483737,NULL,NULL
483800,NULL,NULL
483871,CIV,Civic Affairs
483871,DEM,Democratic Politics
483881,NULL,NULL
483895,NULL,NULL
483923,NULL,NULL
483924,NULL,NULL
483955,NULL,NULL
483974,BND,Basic Needs
483974,SWE,Social Welfare
483988,NULL,NULL
484007,NULL,NULL
484049,NULL,NULL
484077,NULL,NULL
484094,NULL,NULL
484107,NON,Non-Profit Business
484109,NULL,NULL
484110,NULL,NULL
484145,NULL,NULL
484148,BIC,Cycling
484148,GOL,Golf
484148,HIK,Hiking
484148,MTC,Management of Technology
484148,SOC,Soccer
484148,TRV,Travel
484181,NULL,NULL
484196,NULL,NULL
484239,NULL,NULL
484270,NULL,NULL
484284,NULL,NULL
484343,NULL,NULL
484344,BTC,Biotechnology
484344,ENR,Entrepreneurship
484344,SWE,Social Welfare
484344,TEC,Technology
484362,NULL,NULL
484370,LAT,Latin American Interests
484384,NULL,NULL
484394,NULL,NULL
484396,BUS,Business
484396,ENR,Entrepreneurship
484396,VEN,Venture Capital
484439,NULL,NULL
484444,NULL,NULL
484450,CIV,Civic Affairs
484450,DEM,Democratic Politics
484469,FIN,Finance
484469,GLO,Global Management
484469,NON,Non-Profit Business
484471,NULL,NULL
484496,NULL,NULL
484536,NULL,NULL
484552,NULL,NULL
484558,NULL,NULL
484569,NULL,NULL
484619,NULL,NULL
484680,NULL,NULL
484684,CIV,Civic Affairs
484684,DEM,Democratic Politics
484713,NULL,NULL
484732,NULL,NULL
484753,CIV,Civic Affairs
484753,COM,Computers
484753,DEM,Democratic Politics
484753,TEC,Technology
484793,CIV,Civic Affairs
484793,DEM,Democratic Politics
484793,ENR,Entrepreneurship
484793,MKT,Marketing
484793,NON,Non-Profit Business
484808,BND,Basic Needs
484842,CIV,Civic Affairs
484842,DEM,Democratic Politics
484862,NULL,NULL
484871,NULL,NULL
484876,NULL,NULL
484885,CIV,Civic Affairs
484885,DEM,Democratic Politics
484885,GOV,Government Law
484904,LTG,Litigation
484917,CIV,Civic Affairs
484917,DEM,Democratic Politics
484917,DIV,Diverse Constituencies
484917,RLA,Real Estate
484917,WOM,Women
484921,NULL,NULL
484929,CIV,Civic Affairs
484929,DEM,Democratic Politics
484948,NULL,NULL
484949,NULL,NULL
484991,NULL,NULL
485011,MKT,Marketing
485035,BND,Basic Needs
485035,MKT,Marketing
485063,CIV,Civic Affairs
485063,DEM,Democratic Politics
485073,NULL,NULL
485101,FML,Family Law
485132,ENR,Entrepreneurship
485132,FIN,Finance
485132,GER,Gerontology
485132,RLA,Real Estate
485147,INL,International Law
485147,TAX,Taxation Law
485168,NULL,NULL
485196,NULL,NULL
485228,NULL,NULL
485244,NULL,NULL
485248,NULL,NULL
485254,CIV,Civic Affairs
485254,DEM,Democratic Politics
485254,WNL,Wine Law
485259,NULL,NULL
485269,BIO,Biology
485269,ENV,Environment
485280,NULL,NULL
485283,NULL,NULL
485297,NULL,NULL
485339,NULL,NULL
485370,AFI,African-American Interests
485370,CIV,Civic Affairs
485370,DEM,Democratic Politics
485373,ENR,Entrepreneurship
485410,NULL,NULL
485414,NULL,NULL
485420,NULL,NULL
485461,CIV,Civic Affairs
485461,DEM,Democratic Politics
485466,NULL,NULL
485859,NULL,NULL
486182,CIV,Civic Affairs
486182,HEA,Health
486182,REP,Republican Politics
486441,NULL,NULL
486467,NULL,NULL
486469,NULL,NULL
486478,NULL,NULL
486481,CIV,Civic Affairs
486481,COM,Computers
486481,DEM,Democratic Politics
486481,TEC,Technology
486516,NULL,NULL
486533,NULL,NULL
486573,NULL,NULL
486575,NULL,NULL
486576,NULL,NULL
486605,NULL,NULL
486676,NULL,NULL
486722,NULL,NULL
486748,BCL,Business & Corporate Law
486748,GPR,General Practice Law
486748,INV,Investment Law
486748,IPR,Intellectual Property Law
486748,MAL,Mergers & Acquisitions Law
486748,TCS,Technology & Science Law
486760,NULL,NULL
486839,CIV,Civic Affairs
486839,DEM,Democratic Politics
486839,DIV,Diverse Constituencies
486839,WOM,Women
486840,ENR,Entrepreneurship
486840,NON,Non-Profit Business
486869,NULL,NULL
486976,NULL,NULL
487043,NULL,NULL
487049,NULL,NULL
487187,NULL,NULL
487270,NULL,NULL
487287,NULL,NULL
487290,NULL,NULL
487353,NULL,NULL
487355,NULL,NULL
487425,NULL,NULL
487434,NULL,NULL
487472,NULL,NULL
487525,NULL,NULL
487572,CIV,Civic Affairs
487572,DEM,Democratic Politics
487650,NULL,NULL
487686,NULL,NULL
487688,NULL,NULL
487756,NULL,NULL
487780,NULL,NULL
487805,CIV,Civic Affairs
487805,DEM,Democratic Politics
487831,CIV,Civic Affairs
487831,DEM,Democratic Politics
487831,DIV,Diverse Constituencies
487831,WOM,Women
487837,NULL,NULL
487842,NULL,NULL
487845,NULL,NULL
487922,NULL,NULL
487935,NULL,NULL
487993,NULL,NULL
488079,NULL,NULL
488305,NULL,NULL
488312,NULL,NULL
488321,NULL,NULL
488361,NULL,NULL
488381,HOR,Horses
488381,STE,STEM
488381,TEC,Technology
488391,NULL,NULL
488397,NULL,NULL
488470,NULL,NULL
488500,NULL,NULL
488510,CHE,Chemistry/Chemical Engineering
488510,SCE,Science
488517,NULL,NULL
488526,NULL,NULL
488558,NULL,NULL
488572,NULL,NULL
488583,NULL,NULL
488603,NULL,NULL
488637,NULL,NULL
488656,BCL,Business & Corporate Law
488656,NPO,Non-Profit Organizations Law
488656,RST,Real Estate Law
488667,NULL,NULL
488677,NULL,NULL
488735,NULL,NULL
488742,NULL,NULL
488796,CIV,Civic Affairs
488796,DEM,Democratic Politics
488803,NULL,NULL
488838,NULL,NULL
488960,NULL,NULL
489010,NULL,NULL
489021,BUS,Business
489021,FIN,Finance
489039,NULL,NULL
489060,NULL,NULL
489071,CIV,Civic Affairs
489071,DEM,Democratic Politics
489101,NULL,NULL
489105,NULL,NULL
489201,NULL,NULL
489223,FIN,Finance
489225,NULL,NULL
489228,NULL,NULL
489238,NULL,NULL
489248,NULL,NULL
489275,NULL,NULL
489287,NULL,NULL
489320,BND,Basic Needs
489334,NULL,NULL
489344,NULL,NULL
489348,NULL,NULL
489351,CIV,Civic Affairs
489351,DEM,Democratic Politics
489352,NULL,NULL
489397,NULL,NULL
489410,NULL,NULL
489473,NULL,NULL
489477,NULL,NULL
489486,NULL,NULL
489515,NULL,NULL
489552,CIV,Civic Affairs
489552,DEM,Democratic Politics
489566,BND,Basic Needs
489566,FBK,Food Banks
489569,NULL,NULL
489573,NULL,NULL
489596,NULL,NULL
489632,NULL,NULL
489663,NULL,NULL
489675,COM,Computers
489675,TEC,Technology
489689,NULL,NULL
489746,NULL,NULL
489749,NULL,NULL
489751,NULL,NULL
489786,NULL,NULL
489794,NULL,NULL
489798,BND,Basic Needs
489805,NULL,NULL
489813,NULL,NULL
489823,NULL,NULL
489829,NULL,NULL
489849,NULL,NULL
489891,NULL,NULL
489892,BND,Basic Needs
489894,NULL,NULL
489903,AFI,African-American Interests
489910,CIV,Civic Affairs
489910,DEM,Democratic Politics
489918,ARH,Architecture
489937,NULL,NULL
489938,NULL,NULL
489940,CIV,Civic Affairs
489940,DEM,Democratic Politics
489941,NULL,NULL
489950,NULL,NULL
490020,ENR,Entrepreneurship
490020,HEA,Health
490054,NULL,NULL
