entity_id,caa_latest_memb_type_code,caa_latest_memb_type_desc,caa_latest_memb_status_desc
506041,GL,CAA Recent Grad Life,Paid
506042,RA,CAA Regular Annual,Lapsed
506047,RL,CAA Regular Life Member,Paid
506063,GL,CAA Recent Grad Life,Paid
506067,RG,CAA Recent Grad Annual,Lapsed
506070,RL,CAA Regular Life Member,Paid
506072,RA,CAA Regular Annual,Lapsed
506090,RL,CAA Regular Life Member,Paid
506092,GL,CAA Recent Grad Life,Paid
506097,RL,CAA Regular Life Member,Paid
506105,RL,CAA Regular Life Member,Paid
506109,RG,CAA Recent Grad Annual,Lapsed
506112,RL,CAA Regular Life Member,Paid
506115,RG,CAA Recent Grad Annual,Lapsed
506120,NULL,NULL,NULL
506137,GL,CAA Recent Grad Life,Paid
506157,GL,CAA Recent Grad Life,Paid
506166,RL,CAA Regular Life Member,Paid
506176,RA,CAA Regular Annual,Lapsed
506179,RG,CAA Recent Grad Annual,Lapsed
506180,LB,CAA Golden Bear Life Upgrade,Paid
506189,RL,CAA Regular Life Member,Paid
506197,GL,CAA Recent Grad Life,Paid
506198,GL,CAA Recent Grad Life,Paid
506200,RA,CAA Regular Annual,Lapsed
506216,RL,CAA Regular Life Member,Paid
506217,LB,CAA Golden Bear Life Upgrade,Paid
506218,RL,CAA Regular Life Member,Paid
506223,BL,CAA Golden Bear Life Paid In Full,Paid
506229,PL,CAA Paying Life,Active
506238,GL,CAA Recent Grad Life,Paid
506239,GL,CAA Recent Grad Life,Paid
506243,NULL,NULL,NULL
506247,NULL,NULL,NULL
506269,SL,CAA Sr. Citizen Life,Paid
506274,GL,CAA Recent Grad Life,Paid
506279,RL,CAA Regular Life Member,Paid
506281,FP,CAA Life Member - Paid In Full,Paid
506288,GL,CAA Recent Grad Life,Paid
506289,LB,CAA Golden Bear Life Upgrade,Paid
506291,GL,CAA Recent Grad Life,Paid
506294,SL,CAA Sr. Citizen Life,Paid
506304,RA,CAA Regular Annual,Lapsed
506314,GL,CAA Recent Grad Life,Paid
506319,FP,CAA Life Member - Paid In Full,Paid
506323,RG,CAA Recent Grad Annual,Lapsed
506324,RA,CAA Regular Annual,Lapsed
506333,RG,CAA Recent Grad Annual,Lapsed
506336,RA,CAA Regular Annual,Lapsed
506339,RA,CAA Regular Annual,Lapsed
506340,RL,CAA Regular Life Member,Paid
506355,NULL,NULL,NULL
506357,NULL,NULL,NULL
506365,RG,CAA Recent Grad Annual,Lapsed
506368,RL,CAA Regular Life Member,Paid
506386,GL,CAA Recent Grad Life,Paid
506401,RA,CAA Regular Annual,Lapsed
506402,RG,CAA Recent Grad Annual,Lapsed
506415,RG,CAA Recent Grad Annual,Lapsed
506442,GL,CAA Recent Grad Life,Paid
506460,RA,CAA Regular Annual,Lapsed
506468,GL,CAA Recent Grad Life,Paid
506478,NULL,NULL,NULL
506486,NULL,NULL,NULL
506488,FP,CAA Life Member - Paid In Full,Paid
506489,RA,CAA Regular Annual,Lapsed
506491,RA,CAA Regular Annual,Paid
506522,GL,CAA Recent Grad Life,Paid
506523,GL,CAA Recent Grad Life,Paid
506534,FP,CAA Life Member - Paid In Full,Paid
506545,NULL,NULL,NULL
506552,RL,CAA Regular Life Member,Paid
506555,FP,CAA Life Member - Paid In Full,Paid
506557,GL,CAA Recent Grad Life,Paid
506558,GL,CAA Recent Grad Life,Paid
506559,GL,CAA Recent Grad Life,Paid
506575,GL,CAA Recent Grad Life,Paid
506576,RA,CAA Regular Annual,Paid
506625,RA,CAA Regular Annual,Lapsed
506640,GL,CAA Recent Grad Life,Paid
506643,GL,CAA Recent Grad Life,Paid
506645,RL,CAA Regular Life Member,Paid
506665,NULL,NULL,NULL
506700,RL,CAA Regular Life Member,Paid
506703,GL,CAA Recent Grad Life,Paid
506705,GL,CAA Recent Grad Life,Paid
506845,RL,CAA Regular Life Member,Paid
506861,RL,CAA Regular Life Member,Paid
506865,RL,CAA Regular Life Member,Paid
506891,NULL,NULL,NULL
507022,NULL,NULL,NULL
507137,RL,CAA Regular Life Member,Paid
507187,NULL,NULL,NULL
507211,RL,CAA Regular Life Member,Paid
507216,FP,CAA Life Member - Paid In Full,Paid
507229,RA,CAA Regular Annual,Lapsed
507236,NULL,NULL,NULL
507319,SR,CAA Sr. Citizen Annual,Paid
507361,RA,CAA Regular Annual,Lapsed
507370,RA,CAA Regular Annual,Lapsed
507440,GL,CAA Recent Grad Life,Paid
507466,RL,CAA Regular Life Member,Paid
507467,RA,CAA Regular Annual,Lapsed
507485,LB,CAA Golden Bear Life Upgrade,Paid
507500,LB,CAA Golden Bear Life Upgrade,Paid
507503,LB,CAA Golden Bear Life Upgrade,Paid
507554,RL,CAA Regular Life Member,Paid
507585,RL,CAA Regular Life Member,Paid
507586,LB,CAA Golden Bear Life Upgrade,Paid
507602,FP,CAA Life Member - Paid In Full,Paid
507617,RL,CAA Regular Life Member,Paid
507618,GL,CAA Recent Grad Life,Paid
507677,GL,CAA Recent Grad Life,Paid
507715,RA,CAA Regular Annual,Lapsed
507717,RG,CAA Recent Grad Annual,Lapsed
507765,RL,CAA Regular Life Member,Paid
507774,LB,CAA Golden Bear Life Upgrade,Paid
507801,RG,CAA Recent Grad Annual,Lapsed
507805,NULL,NULL,NULL
507833,RL,CAA Regular Life Member,Paid
507838,RA,CAA Regular Annual,Lapsed
507939,SP,CAA Spouse Life,Paid
507957,RA,CAA Regular Annual,Lapsed
507963,RA,CAA Regular Annual,Lapsed
507969,NULL,NULL,NULL
507977,RL,CAA Regular Life Member,Paid
507982,NULL,NULL,NULL
507983,NULL,NULL,NULL
507988,RG,CAA Recent Grad Annual,Lapsed
507989,NULL,NULL,NULL
507994,RL,CAA Regular Life Member,Paid
508000,RL,CAA Regular Life Member,Paid
508003,NULL,NULL,NULL
508011,NULL,NULL,NULL
508012,NULL,NULL,NULL
508020,RA,CAA Regular Annual,Lapsed
508029,P4,CAA Life Annual - Regular,Active
508033,LB,CAA Golden Bear Life Upgrade,Paid
508034,NULL,NULL,NULL
508036,NULL,NULL,NULL
508039,NULL,NULL,NULL
508045,NULL,NULL,NULL
508051,NULL,NULL,NULL
508054,NULL,NULL,NULL
508058,NULL,NULL,NULL
508064,NULL,NULL,NULL
508065,NULL,NULL,NULL
508069,SP,CAA Spouse Life,Paid
508076,RL,CAA Regular Life Member,Paid
508087,NULL,NULL,NULL
508099,GL,CAA Recent Grad Life,Paid
508105,GL,CAA Recent Grad Life,Paid
508112,NULL,NULL,NULL
508119,RL,CAA Regular Life Member,Paid
508121,NULL,NULL,NULL
508128,NULL,NULL,NULL
508130,NULL,NULL,NULL
508131,RA,CAA Regular Annual,Lapsed
508132,NULL,NULL,NULL
508134,RA,CAA Regular Annual,Lapsed
508137,NULL,NULL,NULL
508141,NULL,NULL,NULL
508146,RA,CAA Regular Annual,Lapsed
508149,NULL,NULL,NULL
508159,RA,CAA Regular Annual,Lapsed
508160,NULL,NULL,NULL
508176,RL,CAA Regular Life Member,Paid
508186,RA,CAA Regular Annual,Lapsed
508189,NULL,NULL,NULL
508201,NULL,NULL,NULL
508202,RA,CAA Regular Annual,Lapsed
508203,NULL,NULL,NULL
508215,NULL,NULL,NULL
508216,NULL,NULL,NULL
508226,RG,CAA Recent Grad Annual,Paid
508239,CM,CAA California Mag Annual Subscription,Lapsed
508244,RA,CAA Regular Annual,Lapsed
508248,GL,CAA Recent Grad Life,Paid
508255,RL,CAA Regular Life Member,Paid
508259,FP,CAA Life Member - Paid In Full,Paid
508263,GL,CAA Recent Grad Life,Paid
508268,RL,CAA Regular Life Member,Paid
508278,NULL,NULL,NULL
508283,NULL,NULL,NULL
508284,NULL,NULL,NULL
508291,NULL,NULL,NULL
508293,RG,CAA Recent Grad Annual,Lapsed
508297,RG,CAA Recent Grad Annual,Lapsed
508298,RL,CAA Regular Life Member,Paid
508302,RL,CAA Regular Life Member,Paid
508304,NULL,NULL,NULL
508308,NULL,NULL,NULL
508309,NULL,NULL,NULL
508316,RA,CAA Regular Annual,Lapsed
508318,RG,CAA Recent Grad Annual,Lapsed
508320,RA,CAA Regular Annual,Lapsed
508327,NULL,NULL,NULL
508328,NULL,NULL,NULL
508331,RG,CAA Recent Grad Annual,Lapsed
508344,LB,CAA Golden Bear Life Upgrade,Paid
508347,RL,CAA Regular Life Member,Paid
508354,NULL,NULL,NULL
508357,NULL,NULL,NULL
508364,RG,CAA Recent Grad Annual,Lapsed
508367,LB,CAA Golden Bear Life Upgrade,Paid
508368,NULL,NULL,NULL
508370,NULL,NULL,NULL
508374,NULL,NULL,NULL
508398,RA,CAA Regular Annual,Lapsed
508399,RA,CAA Regular Annual,Lapsed
508400,RL,CAA Regular Life Member,Paid
508406,NULL,NULL,NULL
508412,NULL,NULL,NULL
508415,NULL,NULL,NULL
508421,NULL,NULL,NULL
508423,NULL,NULL,NULL
508442,SP,CAA Spouse Life,Paid
508443,RL,CAA Regular Life Member,Paid
508445,NULL,NULL,NULL
508447,NULL,NULL,NULL
508450,NULL,NULL,NULL
508484,NULL,NULL,NULL
508486,NULL,NULL,NULL
508509,NULL,NULL,NULL
508512,RL,CAA Regular Life Member,Paid
508515,NULL,NULL,NULL
508529,NULL,NULL,NULL
508537,NULL,NULL,NULL
508540,FP,CAA Life Member - Paid In Full,Paid
508544,NULL,NULL,NULL
508556,NULL,NULL,NULL
508562,NULL,NULL,NULL
508564,NULL,NULL,NULL
508566,NULL,NULL,NULL
508567,NULL,NULL,NULL
508575,NULL,NULL,NULL
508576,RA,CAA Regular Annual,Lapsed
508579,RL,CAA Regular Life Member,Paid
508580,NULL,NULL,NULL
508581,NULL,NULL,NULL
508585,NULL,NULL,NULL
508586,RL,CAA Regular Life Member,Paid
508588,NULL,NULL,NULL
508590,LB,CAA Golden Bear Life Upgrade,Paid
508605,NULL,NULL,NULL
508608,GL,CAA Recent Grad Life,Paid
508610,NULL,NULL,NULL
508614,NULL,NULL,NULL
508615,NULL,NULL,NULL
508617,RA,CAA Regular Annual,Lapsed
508629,RA,CAA Regular Annual,Lapsed
508632,NULL,NULL,NULL
508635,RL,CAA Regular Life Member,Paid
508637,NULL,NULL,NULL
508638,RL,CAA Regular Life Member,Paid
508642,NULL,NULL,NULL
508647,NULL,NULL,NULL
508656,NULL,NULL,NULL
508659,NULL,NULL,NULL
508662,NULL,NULL,NULL
508665,NULL,NULL,NULL
508671,FP,CAA Life Member - Paid In Full,Paid
508672,NULL,NULL,NULL
508682,RL,CAA Regular Life Member,Paid
508686,RG,CAA Recent Grad Annual,Lapsed
508688,RL,CAA Regular Life Member,Paid
508692,NULL,NULL,NULL
508694,NULL,NULL,NULL
508695,RA,CAA Regular Annual,Lapsed
508702,NULL,NULL,NULL
508709,NULL,NULL,NULL
508713,NULL,NULL,NULL
508725,GL,CAA Recent Grad Life,Paid
508736,NULL,NULL,NULL
508740,NULL,NULL,NULL
508741,NULL,NULL,NULL
508755,NULL,NULL,NULL
508757,NULL,NULL,NULL
508758,RG,CAA Recent Grad Annual,Lapsed
508765,RL,CAA Regular Life Member,Paid
508769,RA,CAA Regular Annual,Lapsed
508771,SP,CAA Spouse Life,Paid
508786,NULL,NULL,NULL
508787,NULL,NULL,NULL
508788,NULL,NULL,NULL
508801,NULL,NULL,NULL
508803,RA,CAA Regular Annual,Lapsed
508806,RA,CAA Regular Annual,Lapsed
508808,GL,CAA Recent Grad Life,Paid
508809,NULL,NULL,NULL
508814,RL,CAA Regular Life Member,Paid
508816,NULL,NULL,NULL
508828,RL,CAA Regular Life Member,Paid
508838,NULL,NULL,NULL
508846,NULL,NULL,NULL
508849,FP,CAA Life Member - Paid In Full,Paid
508853,NULL,NULL,NULL
508857,NULL,NULL,NULL
508866,NULL,NULL,NULL
508871,RA,CAA Regular Annual,Lapsed
508872,NULL,NULL,NULL
508880,NULL,NULL,NULL
508884,RA,CAA Regular Annual,Lapsed
508890,RA,CAA Regular Annual,Lapsed
508891,RL,CAA Regular Life Member,Paid
508896,RL,CAA Regular Life Member,Paid
508900,NULL,NULL,NULL
508904,NULL,NULL,NULL
508925,RA,CAA Regular Annual,Lapsed
508933,LB,CAA Golden Bear Life Upgrade,Paid
508936,RA,CAA Regular Annual,Lapsed
508938,RA,CAA Regular Annual,Lapsed
508939,FP,CAA Life Member - Paid In Full,Paid
508947,GL,CAA Recent Grad Life,Paid
508948,FP,CAA Life Member - Paid In Full,Paid
508950,RL,CAA Regular Life Member,Paid
508955,RL,CAA Regular Life Member,Paid
508958,RG,CAA Recent Grad Annual,Lapsed
508968,NULL,NULL,NULL
508969,NULL,NULL,NULL
508981,NULL,NULL,NULL
508983,RA,CAA Regular Annual,Lapsed
508986,NULL,NULL,NULL
508990,NULL,NULL,NULL
508992,NULL,NULL,NULL
508993,RL,CAA Regular Life Member,Paid
508999,RL,CAA Regular Life Member,Paid
509001,NULL,NULL,NULL
509003,RL,CAA Regular Life Member,Paid
509006,NULL,NULL,NULL
509007,RA,CAA Regular Annual,Lapsed
509011,PL,CAA Paying Life,Lapsed
509012,NULL,NULL,NULL
509017,NULL,NULL,NULL
509030,FP,CAA Life Member - Paid In Full,Paid
509031,NULL,NULL,NULL
509034,NULL,NULL,NULL
509035,NULL,NULL,NULL
509045,NULL,NULL,NULL
509046,NULL,NULL,NULL
509048,NULL,NULL,NULL
509049,NULL,NULL,NULL
509052,NULL,NULL,NULL
509060,NULL,NULL,NULL
509061,NULL,NULL,NULL
509074,RL,CAA Regular Life Member,Paid
509078,RA,CAA Regular Annual,Lapsed
509079,RA,CAA Regular Annual,Lapsed
509080,NULL,NULL,NULL
509083,RG,CAA Recent Grad Annual,Lapsed
509090,RA,CAA Regular Annual,Lapsed
509091,PL,CAA Paying Life,Lapsed
509097,NULL,NULL,NULL
509098,RA,CAA Regular Annual,Paid
509099,FP,CAA Life Member - Paid In Full,Paid
509114,NULL,NULL,NULL
509115,RA,CAA Regular Annual,Lapsed
509119,LB,CAA Golden Bear Life Upgrade,Paid
509120,RA,CAA Regular Annual,Lapsed
509123,FP,CAA Life Member - Paid In Full,Paid
509129,NULL,NULL,NULL
509136,NULL,NULL,NULL
509144,SP,CAA Spouse Life,Paid
509151,NULL,NULL,NULL
509152,NULL,NULL,NULL
509154,NULL,NULL,NULL
509155,FP,CAA Life Member - Paid In Full,Paid
509157,NULL,NULL,NULL
509160,RL,CAA Regular Life Member,Paid
509166,NULL,NULL,NULL
509177,SP,CAA Spouse Life,Paid
509185,LB,CAA Golden Bear Life Upgrade,Paid
509187,NULL,NULL,NULL
509192,NULL,NULL,NULL
509195,NULL,NULL,NULL
509201,NULL,NULL,NULL
509202,NULL,NULL,NULL
509203,FP,CAA Life Member - Paid In Full,Paid
509207,RL,CAA Regular Life Member,Paid
509217,NULL,NULL,NULL
509221,RA,CAA Regular Annual,Lapsed
509229,RL,CAA Regular Life Member,Paid
509230,NULL,NULL,NULL
509233,BL,CAA Golden Bear Life Paid In Full,Paid
509247,RL,CAA Regular Life Member,Paid
509261,P4,CAA Life Annual - Regular,Active
509264,NULL,NULL,NULL
509265,RL,CAA Regular Life Member,Paid
509271,RA,CAA Regular Annual,Lapsed
509273,NULL,NULL,NULL
509275,NULL,NULL,NULL
509277,NULL,NULL,NULL
509280,GL,CAA Recent Grad Life,Paid
509289,NULL,NULL,NULL
509290,NULL,NULL,NULL
509301,NULL,NULL,NULL
509306,RA,CAA Regular Annual,Lapsed
509307,RA,CAA Regular Annual,Lapsed
509318,NULL,NULL,NULL
509320,GL,CAA Recent Grad Life,Paid
509321,GL,CAA Recent Grad Life,Paid
509322,RA,CAA Regular Annual,Lapsed
509325,NULL,NULL,NULL
509338,RL,CAA Regular Life Member,Paid
509340,GL,CAA Recent Grad Life,Paid
509345,NULL,NULL,NULL
509350,RA,CAA Regular Annual,Paid
509360,RL,CAA Regular Life Member,Paid
509361,RA,CAA Regular Annual,Lapsed
509370,RG,CAA Recent Grad Annual,Lapsed
509378,GL,CAA Recent Grad Life,Paid
509379,NULL,NULL,NULL
509381,NULL,NULL,NULL
509387,NULL,NULL,NULL
509389,RL,CAA Regular Life Member,Paid
509393,NULL,NULL,NULL
509396,FP,CAA Life Member - Paid In Full,Paid
509397,NULL,NULL,NULL
509401,NULL,NULL,NULL
509409,NULL,NULL,NULL
509410,RA,CAA Regular Annual,Lapsed
509412,RL,CAA Regular Life Member,Paid
509413,NULL,NULL,NULL
509426,NULL,NULL,NULL
509429,NULL,NULL,NULL
509432,LB,CAA Golden Bear Life Upgrade,Paid
509440,RG,CAA Recent Grad Annual,Lapsed
509446,NULL,NULL,NULL
509448,NULL,NULL,NULL
509454,NULL,NULL,NULL
509455,NULL,NULL,NULL
509461,RA,CAA Regular Annual,Lapsed
509462,RL,CAA Regular Life Member,Paid
509466,NULL,NULL,NULL
509467,NULL,NULL,NULL
509468,PL,CAA Paying Life,Lapsed
509480,NULL,NULL,NULL
509481,NULL,NULL,NULL
509482,LB,CAA Golden Bear Life Upgrade,Paid
509486,NULL,NULL,NULL
509493,NULL,NULL,NULL
509494,NULL,NULL,NULL
509500,NULL,NULL,NULL
509504,RL,CAA Regular Life Member,Paid
509510,RL,CAA Regular Life Member,Paid
509511,NULL,NULL,NULL
509512,NULL,NULL,NULL
509521,NULL,NULL,NULL
509523,NULL,NULL,NULL
509525,NULL,NULL,NULL
509530,RL,CAA Regular Life Member,Paid
509532,NULL,NULL,NULL
509538,RA,CAA Regular Annual,Paid
509542,RG,CAA Recent Grad Annual,Lapsed
509552,NULL,NULL,NULL
509557,NULL,NULL,NULL
509560,NULL,NULL,NULL
509561,RL,CAA Regular Life Member,Paid
509574,RA,CAA Regular Annual,Lapsed
509590,RL,CAA Regular Life Member,Paid
509604,NULL,NULL,NULL
509621,RA,CAA Regular Annual,Lapsed
509624,RA,CAA Regular Annual,Lapsed
509625,RL,CAA Regular Life Member,Paid
509632,NULL,NULL,NULL
509636,RA,CAA Regular Annual,Lapsed
509642,NULL,NULL,NULL
509650,NULL,NULL,NULL
509659,PL,CAA Paying Life,Lapsed
509660,RA,CAA Regular Annual,Lapsed
509662,RA,CAA Regular Annual,Lapsed
509678,NULL,NULL,NULL
509679,FP,CAA Life Member - Paid In Full,Paid
509682,NULL,NULL,NULL
509689,NULL,NULL,NULL
509693,RA,CAA Regular Annual,Lapsed
509698,RA,CAA Regular Annual,Lapsed
509701,NULL,NULL,NULL
509704,RA,CAA Regular Annual,Paid
509708,RL,CAA Regular Life Member,Paid
509714,NULL,NULL,NULL
509722,P4,CAA Life Annual - Regular,Active
509733,NULL,NULL,NULL
509735,NULL,NULL,NULL
509741,NULL,NULL,NULL
509743,RA,CAA Regular Annual,Lapsed
509749,RL,CAA Regular Life Member,Active
509751,NULL,NULL,NULL
509768,NULL,NULL,NULL
509769,NULL,NULL,NULL
509776,RA,CAA Regular Annual,Lapsed
509779,RL,CAA Regular Life Member,Paid
509785,RA,CAA Regular Annual,Lapsed
509789,NULL,NULL,NULL
509793,GL,CAA Recent Grad Life,Paid
509795,RA,CAA Regular Annual,Lapsed
509796,RA,CAA Regular Annual,Lapsed
509797,RA,CAA Regular Annual,Lapsed
509806,NULL,NULL,NULL
509812,NULL,NULL,NULL
509814,NULL,NULL,NULL
509823,NULL,NULL,NULL
509826,NULL,NULL,NULL
509828,NULL,NULL,NULL
509834,NULL,NULL,NULL
509837,NULL,NULL,NULL
509839,NULL,NULL,NULL
509841,RA,CAA Regular Annual,Lapsed
509842,RA,CAA Regular Annual,Lapsed
509844,NULL,NULL,NULL
509847,RG,CAA Recent Grad Annual,Lapsed
509852,RL,CAA Regular Life Member,Paid
509853,RG,CAA Recent Grad Annual,Lapsed
509865,NULL,NULL,NULL
509869,NULL,NULL,NULL
509873,NULL,NULL,NULL
509875,PL,CAA Paying Life,Lapsed
509886,NULL,NULL,NULL
509888,RL,CAA Regular Life Member,Paid
509891,RA,CAA Regular Annual,Lapsed
509893,NULL,NULL,NULL
509894,NULL,NULL,NULL
509902,NULL,NULL,NULL
509903,NULL,NULL,NULL
509923,NULL,NULL,NULL
509929,RL,CAA Regular Life Member,Paid
509931,NULL,NULL,NULL
509934,RL,CAA Regular Life Member,Paid
509936,NULL,NULL,NULL
509941,NULL,NULL,NULL
509945,RL,CAA Regular Life Member,Paid
509959,RA,CAA Regular Annual,Paid
509960,RA,CAA Regular Annual,Lapsed
509971,NULL,NULL,NULL
509987,RL,CAA Regular Life Member,Paid
509990,RA,CAA Regular Annual,Lapsed
509997,NULL,NULL,NULL
509999,GL,CAA Recent Grad Life,Paid
510002,FP,CAA Life Member - Paid In Full,Paid
510004,NULL,NULL,NULL
510007,RL,CAA Regular Life Member,Paid
510009,NULL,NULL,NULL
510010,NULL,NULL,NULL
510011,RA,CAA Regular Annual,Lapsed
510014,FP,CAA Life Member - Paid In Full,Paid
510015,RL,CAA Regular Life Member,Paid
510017,RL,CAA Regular Life Member,Paid
510029,RA,CAA Regular Annual,Lapsed
510041,NULL,NULL,NULL
510046,RL,CAA Regular Life Member,Paid
510048,NULL,NULL,NULL
510054,NULL,NULL,NULL
510066,NULL,NULL,NULL
510067,RL,CAA Regular Life Member,Paid
510068,NULL,NULL,NULL
510080,NULL,NULL,NULL
510083,NULL,NULL,NULL
510088,RA,CAA Regular Annual,Lapsed
510104,RA,CAA Regular Annual,Lapsed
510106,NULL,NULL,NULL
510119,RL,CAA Regular Life Member,Paid
510120,RL,CAA Regular Life Member,Paid
510132,RG,CAA Recent Grad Annual,Lapsed
510136,NULL,NULL,NULL
510153,RA,CAA Regular Annual,Lapsed
510156,RA,CAA Regular Annual,Lapsed
510165,NULL,NULL,NULL
510171,NULL,NULL,NULL
510173,LB,CAA Golden Bear Life Upgrade,Paid
510176,FP,CAA Life Member - Paid In Full,Paid
510179,NULL,NULL,NULL
510181,NULL,NULL,NULL
510183,NULL,NULL,NULL
510191,LB,CAA Golden Bear Life Upgrade,Paid
510198,NULL,NULL,NULL
510199,RA,CAA Regular Annual,Lapsed
510200,NULL,NULL,NULL
510202,RL,CAA Regular Life Member,Paid
510211,NULL,NULL,NULL
510213,NULL,NULL,NULL
510214,NULL,NULL,NULL
510220,RA,CAA Regular Annual,Lapsed
510222,RL,CAA Regular Life Member,Paid
510223,RL,CAA Regular Life Member,Paid
510232,NULL,NULL,NULL
510236,GL,CAA Recent Grad Life,Paid
510238,RL,CAA Regular Life Member,Paid
510244,GL,CAA Recent Grad Life,Paid
510246,NULL,NULL,NULL
510255,NULL,NULL,NULL
510259,NULL,NULL,NULL
510287,RA,CAA Regular Annual,Lapsed
510309,NULL,NULL,NULL
510310,LB,CAA Golden Bear Life Upgrade,Paid
510315,FP,CAA Life Member - Paid In Full,Paid
510333,GL,CAA Recent Grad Life,Paid
510335,P4,CAA Life Annual - Regular,Lapsed
510340,RA,CAA Regular Annual,Paid
510344,NULL,NULL,NULL
510346,NULL,NULL,NULL
510351,NULL,NULL,NULL
510357,RA,CAA Regular Annual,Lapsed
510359,RA,CAA Regular Annual,Lapsed
510361,RA,CAA Regular Annual,Lapsed
510371,NULL,NULL,NULL
510373,FP,CAA Life Member - Paid In Full,Paid
510378,NULL,NULL,NULL
510384,NULL,NULL,NULL
510389,RA,CAA Regular Annual,Lapsed
510391,NULL,NULL,NULL
510393,RL,CAA Regular Life Member,Paid
510398,RL,CAA Regular Life Member,Paid
510399,NULL,NULL,NULL
510401,NULL,NULL,NULL
510402,NULL,NULL,NULL
510403,NULL,NULL,NULL
510415,NULL,NULL,NULL
510419,RL,CAA Regular Life Member,Paid
510436,NULL,NULL,NULL
510438,NULL,NULL,NULL
510441,RA,CAA Regular Annual,Lapsed
510442,NULL,NULL,NULL
510444,RA,CAA Regular Annual,Lapsed
510469,GL,CAA Recent Grad Life,Paid
510482,NULL,NULL,NULL
510485,RA,CAA Regular Annual,Lapsed
510488,RA,CAA Regular Annual,Lapsed
510494,FP,CAA Life Member - Paid In Full,Paid
510501,NULL,NULL,NULL
510502,RG,CAA Recent Grad Annual,Lapsed
510516,RA,CAA Regular Annual,Lapsed
510519,RG,CAA Recent Grad Annual,Lapsed
510529,NULL,NULL,NULL
510536,RA,CAA Regular Annual,Paid
510551,NULL,NULL,NULL
510555,GL,CAA Recent Grad Life,Paid
510560,LB,CAA Golden Bear Life Upgrade,Paid
510561,RA,CAA Regular Annual,Lapsed
510568,RL,CAA Regular Life Member,Paid
510569,NULL,NULL,NULL
510570,FP,CAA Life Member - Paid In Full,Paid
510572,LB,CAA Golden Bear Life Upgrade,Paid
510573,NULL,NULL,NULL
510576,GL,CAA Recent Grad Life,Paid
510587,NULL,NULL,NULL
510598,RL,CAA Regular Life Member,Paid
510600,NULL,NULL,NULL
510611,NULL,NULL,NULL
510612,NULL,NULL,NULL
510614,NULL,NULL,NULL
510623,NULL,NULL,NULL
510631,LB,CAA Golden Bear Life Upgrade,Paid
510632,NULL,NULL,NULL
510653,RA,CAA Regular Annual,Lapsed
510654,PL,CAA Paying Life,Lapsed
510655,RL,CAA Regular Life Member,Paid
510658,RA,CAA Regular Annual,Lapsed
510664,RA,CAA Regular Annual,Lapsed
510670,NULL,NULL,NULL
510673,NULL,NULL,NULL
510680,NULL,NULL,NULL
510681,RG,CAA Recent Grad Annual,Lapsed
510683,SP,CAA Spouse Life,Paid
510689,RL,CAA Regular Life Member,Paid
510692,NULL,NULL,NULL
510693,NULL,NULL,NULL
510696,GL,CAA Recent Grad Life,Paid
510697,RL,CAA Regular Life Member,Paid
510705,RA,CAA Regular Annual,Lapsed
510706,RA,CAA Regular Annual,Lapsed
510710,NULL,NULL,NULL
510711,NULL,NULL,NULL
510717,NULL,NULL,NULL
510721,RL,CAA Regular Life Member,Paid
510724,NULL,NULL,NULL
510725,NULL,NULL,NULL
510729,NULL,NULL,NULL
510732,RL,CAA Regular Life Member,Paid
510738,NULL,NULL,NULL
510744,NULL,NULL,NULL
510749,NULL,NULL,NULL
510750,NULL,NULL,NULL
510755,NULL,NULL,NULL
510759,NULL,NULL,NULL
510763,NULL,NULL,NULL
510793,RL,CAA Regular Life Member,Paid
510799,NULL,NULL,NULL
510806,NULL,NULL,NULL
510813,NULL,NULL,NULL
510820,RA,CAA Regular Annual,Lapsed
510823,NULL,NULL,NULL
510825,RA,CAA Regular Annual,Lapsed
510830,NULL,NULL,NULL
510831,NULL,NULL,NULL
510840,NULL,NULL,NULL
510842,NULL,NULL,NULL
510844,NULL,NULL,NULL
510845,RL,CAA Regular Life Member,Paid
510906,RL,CAA Regular Life Member,Paid
510988,SL,CAA Sr. Citizen Life,Paid
511033,NULL,NULL,NULL
511035,NULL,NULL,NULL
511042,NULL,NULL,NULL
511043,NULL,NULL,NULL
511047,NULL,NULL,NULL
511050,NULL,NULL,NULL
511055,RA,CAA Regular Annual,Lapsed
511060,NULL,NULL,NULL
511064,NULL,NULL,NULL
511067,NULL,NULL,NULL
511072,RL,CAA Regular Life Member,Paid
511074,RA,CAA Regular Annual,Paid
511075,NULL,NULL,NULL
511077,RA,CAA Regular Annual,Lapsed
511079,NULL,NULL,NULL
511083,NULL,NULL,NULL
511089,NULL,NULL,NULL
511103,NULL,NULL,NULL
511105,NULL,NULL,NULL
511124,NULL,NULL,NULL
511135,NULL,NULL,NULL
511139,NULL,NULL,NULL
511150,RL,CAA Regular Life Member,Paid
511158,NULL,NULL,NULL
511185,NULL,NULL,NULL
511187,NULL,NULL,NULL
511193,RA,CAA Regular Annual,Lapsed
511196,LB,CAA Golden Bear Life Upgrade,Paid
511213,RL,CAA Regular Life Member,Paid
511248,NULL,NULL,NULL
511261,RA,CAA Regular Annual,Lapsed
511262,RA,CAA Regular Annual,Lapsed
511265,NULL,NULL,NULL
511275,SR,CAA Sr. Citizen Annual,Lapsed
511291,NULL,NULL,NULL
511293,NULL,NULL,NULL
