entity_id,interest_code,interest_desc
712330,NULL,NULL
712346,NULL,NULL
712353,NULL,NULL
712392,NULL,NULL
712398,NULL,NULL
712399,NULL,NULL
712403,NULL,NULL
712416,NULL,NULL
712423,NULL,NULL
712427,NULL,NULL
712446,NULL,NULL
712447,NULL,NULL
712448,NULL,NULL
712455,NULL,NULL
712471,ENR,Entrepreneurship
712471,PEQ,Private Equity
712471,VEN,Venture Capital
712479,DIV,Diverse Constituencies
712479,LAT,Latin American Interests
712479,POV,Poverty/International Development
712479,USL,U.S. Latino Interests
712479,WOM,Women
712483,NULL,NULL
712485,NULL,NULL
712487,NULL,NULL
712497,NULL,NULL
712500,NULL,NULL
712512,NULL,NULL
712522,NULL,NULL
712548,NULL,NULL
712558,NULL,NULL
712563,NULL,NULL
712587,NULL,NULL
712593,NULL,NULL
712611,NULL,NULL
712619,CIV,Civic Affairs
712619,DEM,Democratic Politics
712651,NULL,NULL
712678,NULL,NULL
712679,NULL,NULL
712700,NULL,NULL
712703,NULL,NULL
712715,BND,Basic Needs
712716,NULL,NULL
712719,NULL,NULL
712733,BTC,Biotechnology
712733,ENR,Entrepreneurship
712735,NULL,NULL
712760,NULL,NULL
712762,NULL,NULL
712766,NULL,NULL
712769,NULL,NULL
712781,NULL,NULL
712790,NULL,NULL
712795,NULL,NULL
712800,NULL,NULL
712819,NULL,NULL
712820,NULL,NULL
712827,NULL,NULL
712900,NULL,NULL
712927,NULL,NULL
712945,NULL,NULL
712978,NULL,NULL
712979,NON,Non-Profit Business
712983,NULL,NULL
712986,NULL,NULL
712993,CIV,Civic Affairs
712993,DEM,Democratic Politics
712995,NULL,NULL
713017,NULL,NULL
713034,BCL,Business & Corporate Law
713034,CML,Commercial Law
713034,CSL,Construction Law
713034,CTR,Contract Law
713034,EMP,Employee Benefits Law
713034,FML,Family Law
713034,INP,Indian & Native Populations Law
713034,LEM,Labor & Employment Law
713034,LTG,Litigation
713034,RST,Real Estate Law
713034,TRT,Tort Law
713044,AQU,Aquatic Sports
713045,NULL,NULL
713059,NULL,NULL
713072,NULL,NULL
713085,NULL,NULL
713092,NULL,NULL
713105,NULL,NULL
713136,HEA,Health
713139,NULL,NULL
713178,CIV,Civic Affairs
713178,DEM,Democratic Politics
713194,BCL,Business & Corporate Law
713194,MAL,Mergers & Acquisitions Law
713200,NULL,NULL
713209,NULL,NULL
713212,NULL,NULL
713222,NULL,NULL
713225,NULL,NULL
713228,NULL,NULL
713229,NULL,NULL
713251,NULL,NULL
713253,NULL,NULL
713258,NULL,NULL
713274,NULL,NULL
713275,NULL,NULL
713281,NULL,NULL
713292,NULL,NULL
713299,NULL,NULL
713339,CIV,Civic Affairs
713339,DEM,Democratic Politics
713340,NULL,NULL
713353,NULL,NULL
713456,NULL,NULL
713469,NULL,NULL
713479,NULL,NULL
713480,NULL,NULL
713484,NULL,NULL
713493,NULL,NULL
713501,NULL,NULL
713508,BTC,Biotechnology
713508,TEK,Technology
713509,NULL,NULL
713510,CIV,Civic Affairs
713510,DEM,Democratic Politics
713511,NULL,NULL
713519,NULL,NULL
713531,NULL,NULL
713539,NULL,NULL
713550,ARH,Architecture
713552,NULL,NULL
713554,NULL,NULL
713567,CIV,Civic Affairs
713567,DEM,Democratic Politics
713572,NULL,NULL
713575,NULL,NULL
713580,NULL,NULL
713591,NULL,NULL
713592,NULL,NULL
713598,NULL,NULL
713618,CIV,Civic Affairs
713618,DEM,Democratic Politics
713620,NULL,NULL
713622,NULL,NULL
713640,NULL,NULL
713653,NULL,NULL
713656,NULL,NULL
713663,CIV,Civic Affairs
713663,DEM,Democratic Politics
713672,NULL,NULL
713680,NULL,NULL
713694,NULL,NULL
713721,NULL,NULL
713748,NULL,NULL
713763,NULL,NULL
713769,NULL,NULL
713770,NULL,NULL
713780,NULL,NULL
713795,NULL,NULL
713800,NULL,NULL
713809,NULL,NULL
713815,NULL,NULL
713823,NULL,NULL
713869,NULL,NULL
713876,NULL,NULL
713878,NULL,NULL
713885,NULL,NULL
713889,RLA,Real Estate
713900,NULL,NULL
713902,NULL,NULL
713936,NULL,NULL
713939,NULL,NULL
713965,NULL,NULL
713970,NULL,NULL
713974,NULL,NULL
713977,NULL,NULL
713980,NULL,NULL
713981,NULL,NULL
713982,NULL,NULL
713984,NULL,NULL
713985,NULL,NULL
714005,NULL,NULL
714017,NULL,NULL
714030,NULL,NULL
714035,NULL,NULL
714043,NULL,NULL
714047,CIV,Civic Affairs
714047,DEM,Democratic Politics
714060,CIV,Civic Affairs
714060,DEM,Democratic Politics
714062,ENR,Entrepreneurship
714063,NULL,NULL
714067,NULL,NULL
714073,NULL,NULL
714091,NULL,NULL
714096,NULL,NULL
714108,NULL,NULL
714125,NULL,NULL
714131,NULL,NULL
714143,NULL,NULL
714145,NULL,NULL
714172,NULL,NULL
714200,NULL,NULL
714209,NULL,NULL
714234,NULL,NULL
714238,NULL,NULL
714240,NULL,NULL
714247,NULL,NULL
714253,NULL,NULL
714261,NULL,NULL
714264,CIV,Civic Affairs
714264,DEM,Democratic Politics
714265,NULL,NULL
714267,NULL,NULL
714269,NULL,NULL
714273,NULL,NULL
714285,NULL,NULL
714294,NULL,NULL
714297,NULL,NULL
714312,NULL,NULL
714331,NULL,NULL
714335,NULL,NULL
714350,NULL,NULL
714358,AQU,Aquatic Sports
714377,BND,Basic Needs
714385,CIV,Civic Affairs
714385,DEM,Democratic Politics
714410,NULL,NULL
714414,NULL,NULL
714427,NULL,NULL
714428,NULL,NULL
714440,NULL,NULL
714448,NULL,NULL
714453,NULL,NULL
714457,NULL,NULL
714470,NULL,NULL
714475,NULL,NULL
714489,NULL,NULL
714498,NULL,NULL
714499,NULL,NULL
714506,NULL,NULL
714508,NULL,NULL
714511,NULL,NULL
714512,NULL,NULL
714514,NULL,NULL
714522,NULL,NULL
714525,NULL,NULL
714534,NULL,NULL
714537,NULL,NULL
714539,NULL,NULL
714542,NULL,NULL
714545,NULL,NULL
714547,NULL,NULL
714551,NULL,NULL
714552,NULL,NULL
714553,NULL,NULL
714555,NULL,NULL
714557,NULL,NULL
714574,NULL,NULL
714579,NULL,NULL
714580,CIV,Civic Affairs
714580,DEM,Democratic Politics
714581,NULL,NULL
714589,NULL,NULL
714593,NULL,NULL
714600,NULL,NULL
714613,NULL,NULL
714615,NULL,NULL
714617,NULL,NULL
714625,NULL,NULL
714628,NULL,NULL
714642,NULL,NULL
714647,NULL,NULL
714657,NULL,NULL
714659,NULL,NULL
714660,NULL,NULL
714663,NULL,NULL
714666,NULL,NULL
714668,NULL,NULL
714684,NULL,NULL
714687,NULL,NULL
714716,NULL,NULL
714720,CIV,Civic Affairs
714720,DEM,Democratic Politics
714723,NULL,NULL
714725,NULL,NULL
714728,NULL,NULL
714732,NULL,NULL
714736,BUS,Business
714736,FIN,Finance
714739,NULL,NULL
714744,NULL,NULL
714749,NULL,NULL
714765,NULL,NULL
714766,NULL,NULL
714768,NULL,NULL
714770,NULL,NULL
714772,NULL,NULL
714783,NULL,NULL
714784,NULL,NULL
714786,NULL,NULL
714788,NULL,NULL
714789,NULL,NULL
714797,NULL,NULL
714799,BCL,Business & Corporate Law
714799,CMP,Compliance Law
714799,ENR,Entrepreneurship
714799,IPR,Intellectual Property Law
714799,LTG,Litigation
714799,TCS,Technology & Science Law
714809,NULL,NULL
714821,NULL,NULL
714825,NULL,NULL
714828,NULL,NULL
714830,NULL,NULL
714832,NULL,NULL
714836,NULL,NULL
714840,NULL,NULL
714843,NULL,NULL
714844,NULL,NULL
714848,NULL,NULL
714868,NULL,NULL
714869,NULL,NULL
714883,NULL,NULL
714885,NULL,NULL
714887,NULL,NULL
714888,NULL,NULL
714891,NULL,NULL
714893,NULL,NULL
714896,NULL,NULL
714901,NULL,NULL
714905,NULL,NULL
714906,NULL,NULL
714913,NULL,NULL
714916,NULL,NULL
714934,NULL,NULL
714944,NULL,NULL
714961,NULL,NULL
714962,NULL,NULL
714964,NULL,NULL
714966,NULL,NULL
714967,NULL,NULL
714969,NULL,NULL
714973,NULL,NULL
714974,NULL,NULL
714976,NULL,NULL
714978,NULL,NULL
714981,NULL,NULL
714986,NULL,NULL
714992,NULL,NULL
714996,NULL,NULL
714998,NULL,NULL
715003,NULL,NULL
715004,NULL,NULL
715008,NULL,NULL
715009,NULL,NULL
715012,NULL,NULL
715014,NULL,NULL
715018,NULL,NULL
715024,NULL,NULL
715027,NULL,NULL
715036,NULL,NULL
715044,NULL,NULL
715051,NULL,NULL
715055,NULL,NULL
715059,NULL,NULL
715061,NULL,NULL
715066,NULL,NULL
715067,MKT,Marketing
715079,CIV,Civic Affairs
715079,DEM,Democratic Politics
715084,NULL,NULL
715093,NULL,NULL
715105,NULL,NULL
715106,NULL,NULL
715110,NULL,NULL
715114,NULL,NULL
715115,NULL,NULL
715118,NULL,NULL
715120,NULL,NULL
715128,NULL,NULL
715145,NULL,NULL
715167,NULL,NULL
715169,NULL,NULL
715170,BCL,Business & Corporate Law
715170,MAL,Mergers & Acquisitions Law
715170,SEC,Securities Law
715170,TCS,Technology & Science Law
715185,NULL,NULL
715197,NULL,NULL
715225,NULL,NULL
715229,NULL,NULL
715233,NULL,NULL
715239,NULL,NULL
715276,NULL,NULL
715278,NULL,NULL
715301,NULL,NULL
715306,NULL,NULL
715342,CIV,Civic Affairs
715342,DEM,Democratic Politics
715349,NULL,NULL
715355,NULL,NULL
715368,NULL,NULL
715376,NULL,NULL
715383,NULL,NULL
715397,NULL,NULL
715400,NULL,NULL
715410,NULL,NULL
715424,CIV,Civic Affairs
715424,DEM,Democratic Politics
715424,MKT,Marketing
715424,NON,Non-Profit Business
715424,TEK,Technology
715428,NULL,NULL
715431,NULL,NULL
715432,NULL,NULL
715438,NULL,NULL
715443,ASB,Asian Business
715443,ENR,Entrepreneurship
715443,HEA,Health
715443,IVM,Investment Management
715443,PEQ,Private Equity
715443,TEC,Technology
715443,VEN,Venture Capital
715444,NULL,NULL
715446,CIV,Civic Affairs
715446,DEM,Democratic Politics
715452,NULL,NULL
715453,LAT,Latin American Interests
715455,NULL,NULL
715459,INB,International Business
715460,NON,Non-Profit Business
715463,ENR,Entrepreneurship
715463,INB,International Business
715463,MKT,Marketing
715463,STE,STEM
715463,TEC,Technology
715465,NULL,NULL
715467,NULL,NULL
715480,INB,International Business
715480,TEC,Technology
715484,NULL,NULL
715495,CIV,Civic Affairs
715495,DEM,Democratic Politics
715495,INB,International Business
715495,TEC,Technology
715495,TEL,Telecommunications
715497,CIV,Civic Affairs
715497,DEM,Democratic Politics
715497,INB,International Business
715498,ENR,Entrepreneurship
715498,TEK,Technology
715502,MKT,Marketing
715526,NULL,NULL
715543,NULL,NULL
715560,NULL,NULL
715569,CIV,Civic Affairs
715569,DEM,Democratic Politics
715575,NULL,NULL
715582,NULL,NULL
715602,NULL,NULL
715605,NULL,NULL
715610,NULL,NULL
715613,NULL,NULL
715618,NULL,NULL
715634,NULL,NULL
715635,NULL,NULL
715646,NULL,NULL
715650,NULL,NULL
715656,NULL,NULL
715677,NULL,NULL
715679,NULL,NULL
715688,NULL,NULL
715689,NULL,NULL
715698,NULL,NULL
715699,CIV,Civic Affairs
715699,DEM,Democratic Politics
715709,NULL,NULL
715726,NULL,NULL
715765,NULL,NULL
715766,NULL,NULL
715767,NULL,NULL
715769,NULL,NULL
715770,NULL,NULL
715777,NULL,NULL
715811,NULL,NULL
715816,NULL,NULL
715823,NULL,NULL
715828,CIV,Civic Affairs
715828,DEM,Democratic Politics
715828,FML,Family Law
715833,NULL,NULL
715836,NULL,NULL
715864,NULL,NULL
715877,NULL,NULL
715878,NULL,NULL
715879,NULL,NULL
715880,NULL,NULL
715882,NULL,NULL
715890,NULL,NULL
715896,NULL,NULL
715907,NULL,NULL
715933,MKT,Marketing
715955,CIV,Civic Affairs
715955,CNC,Cancer
715955,FBK,Food Banks
715955,HEA,Health
715955,HIV,HIV/AIDS
715957,CIV,Civic Affairs
715957,DEM,Democratic Politics
715959,CIV,Civic Affairs
715959,DEM,Democratic Politics
715960,NULL,NULL
715981,NULL,NULL
715984,NULL,NULL
715986,NULL,NULL
715992,NULL,NULL
715994,NULL,NULL
715998,NULL,NULL
716005,NULL,NULL
716009,NULL,NULL
716010,NULL,NULL
716015,NULL,NULL
716016,NULL,NULL
716033,NULL,NULL
716036,NULL,NULL
716042,NULL,NULL
716046,NULL,NULL
716053,IPR,Intellectual Property Law
716053,LTG,Litigation
716069,NULL,NULL
716077,NULL,NULL
716081,NULL,NULL
716084,NULL,NULL
716092,NULL,NULL
716101,NULL,NULL
716106,NULL,NULL
716112,NULL,NULL
716113,NULL,NULL
716118,NULL,NULL
716123,NULL,NULL
716128,NULL,NULL
716161,NULL,NULL
716166,NULL,NULL
716178,NULL,NULL
716206,NULL,NULL
716222,NULL,NULL
716223,NULL,NULL
716229,NULL,NULL
716260,CIV,Civic Affairs
716260,DEM,Democratic Politics
716260,MKT,Marketing
716268,NULL,NULL
716269,NULL,NULL
716270,NULL,NULL
716273,NULL,NULL
716275,NULL,NULL
716280,NULL,NULL
716284,NULL,NULL
716286,NULL,NULL
716287,NULL,NULL
716292,NULL,NULL
716296,NULL,NULL
716311,NULL,NULL
716315,NULL,NULL
716323,NULL,NULL
716330,NULL,NULL
716331,NULL,NULL
716340,NULL,NULL
716343,NULL,NULL
716348,NULL,NULL
716353,NULL,NULL
716354,NULL,NULL
716358,CIV,Civic Affairs
716358,DEM,Democratic Politics
716361,CIV,Civic Affairs
716361,DEM,Democratic Politics
716361,RLA,Real Estate
716366,NULL,NULL
716369,NULL,NULL
716376,NULL,NULL
716383,NULL,NULL
716387,NULL,NULL
716396,NULL,NULL
716404,THC,Theoretical Computer Science
716405,NULL,NULL
716407,THC,Theoretical Computer Science
716413,NULL,NULL
716414,NULL,NULL
716416,CIV,Civic Affairs
716416,DEM,Democratic Politics
716423,NULL,NULL
716427,NULL,NULL
716437,NULL,NULL
716441,NULL,NULL
716445,NULL,NULL
716449,NULL,NULL
716451,NULL,NULL
716455,NULL,NULL
716460,COM,Computers
716466,NULL,NULL
716470,NULL,NULL
716477,NULL,NULL
716484,NULL,NULL
716488,OIR,Organizational Behavior/Industrial Reltn
716489,NULL,NULL
716490,NULL,NULL
716496,ASN,Asian American Interests
716496,FOD,Food
716503,NULL,NULL
716512,NULL,NULL
716513,NULL,NULL
716531,NULL,NULL
716532,NULL,NULL
716534,NULL,NULL
716540,NULL,NULL
716543,NULL,NULL
716549,NULL,NULL
716551,NULL,NULL
716563,NULL,NULL
716566,NULL,NULL
716572,NULL,NULL
716576,NULL,NULL
716579,NULL,NULL
716588,CIV,Civic Affairs
716588,DEM,Democratic Politics
716590,CIV,Civic Affairs
716590,DEM,Democratic Politics
716596,NULL,NULL
716599,NULL,NULL
716613,NULL,NULL
716622,NULL,NULL
716625,NULL,NULL
716634,NULL,NULL
716638,NULL,NULL
716640,BND,Basic Needs
716643,NULL,NULL
716646,ENV,Environment
716646,FIN,Finance
716646,HEA,Health
716647,NULL,NULL
716651,NULL,NULL
716652,CIV,Civic Affairs
716652,DEM,Democratic Politics
716653,CIV,Civic Affairs
716653,REP,Republican Politics
716662,NULL,NULL
716663,NULL,NULL
716667,NULL,NULL
716676,NULL,NULL
716677,NULL,NULL
716679,NULL,NULL
716683,NULL,NULL
716686,CIV,Civic Affairs
716686,DEM,Democratic Politics
716689,NULL,NULL
716702,NULL,NULL
716704,NULL,NULL
716707,NULL,NULL
716716,CIV,Civic Affairs
716716,DEM,Democratic Politics
716719,NULL,NULL
716721,NULL,NULL
716728,NULL,NULL
716733,NULL,NULL
716735,NULL,NULL
716738,NULL,NULL
716739,NULL,NULL
716749,NULL,NULL
716755,NULL,NULL
716759,NULL,NULL
716761,NULL,NULL
716767,NULL,NULL
716787,NULL,NULL
716804,BCL,Business & Corporate Law
716804,CIV,Civic Affairs
716804,DEM,Democratic Politics
716804,GPR,General Practice Law
716804,TCS,Technology & Science Law
716816,NULL,NULL
716817,NULL,NULL
716818,NULL,NULL
716828,APP,Appellate Practice Law
716828,BCL,Business & Corporate Law
716828,CIV,Civic Affairs
716828,CSL,Construction Law
716828,DEM,Democratic Politics
716828,LTG,Litigation
716828,RST,Real Estate Law
716837,NULL,NULL
716853,HEA,Health
716872,NULL,NULL
716875,NULL,NULL
716879,NULL,NULL
716883,NULL,NULL
716888,NULL,NULL
716894,NULL,NULL
716897,NULL,NULL
716898,NULL,NULL
716901,NULL,NULL
716906,NULL,NULL
716928,NULL,NULL
716934,NULL,NULL
716937,NULL,NULL
716968,NULL,NULL
716974,NULL,NULL
716975,NULL,NULL
716980,NULL,NULL
716991,NULL,NULL
716994,NULL,NULL
716996,NULL,NULL
716997,NULL,NULL
716998,NULL,NULL
717009,NULL,NULL
717026,NULL,NULL
717028,FIN,Finance
717037,NULL,NULL
717043,NULL,NULL
717053,NULL,NULL
717065,DIV,Diverse Constituencies
717065,WOM,Women
717072,CIV,Civic Affairs
717072,REP,Republican Politics
717075,NULL,NULL
717087,NULL,NULL
717100,NULL,NULL
717102,NULL,NULL
717104,NULL,NULL
717114,CIV,Civic Affairs
717114,DEM,Democratic Politics
717125,NULL,NULL
717142,NULL,NULL
717143,NULL,NULL
717149,NULL,NULL
717158,BFL,Banking & Finance Law
717158,GOV,Government Law
717158,IPR,Intellectual Property Law
717158,ISC,Insurance Law
717158,SEC,Securities Law
717183,NULL,NULL
717187,NULL,NULL
717203,NULL,NULL
717204,NULL,NULL
717208,NULL,NULL
717210,NULL,NULL
717213,NULL,NULL
717235,NULL,NULL
717236,NULL,NULL
717250,NULL,NULL
717255,NULL,NULL
717258,NULL,NULL
717259,NULL,NULL
717261,NULL,NULL
717289,NULL,NULL
717317,NULL,NULL
717318,NULL,NULL
717322,NULL,NULL
717356,NULL,NULL
717370,NULL,NULL
717390,RLA,Real Estate
717394,NULL,NULL
717420,NULL,NULL
717459,NULL,NULL
717504,NULL,NULL
717526,NULL,NULL
717536,NULL,NULL
717570,NULL,NULL
717573,NULL,NULL
717584,TEN,Tennis
717600,NULL,NULL
717603,NULL,NULL
717613,NULL,NULL
717655,NULL,NULL
717677,NULL,NULL
717679,NULL,NULL
717685,NULL,NULL
717686,NULL,NULL
717697,NULL,NULL
717699,NULL,NULL
717700,NULL,NULL
717728,NULL,NULL
717742,NULL,NULL
717770,NULL,NULL
717789,NULL,NULL
717793,NULL,NULL
717794,INL,International Law
717794,IPR,Intellectual Property Law
717794,LTG,Litigation
717839,NULL,NULL
717848,NULL,NULL
717858,NULL,NULL
717859,NULL,NULL
717890,NULL,NULL
717907,NULL,NULL
717910,NULL,NULL
717943,NULL,NULL
717949,NULL,NULL
717953,NULL,NULL
717976,NULL,NULL
717979,NULL,NULL
717987,NULL,NULL
717993,NULL,NULL
718050,NULL,NULL
718091,NULL,NULL
718098,NULL,NULL
718112,NULL,NULL
718128,NULL,NULL
718148,NULL,NULL
718159,NULL,NULL
718170,NULL,NULL
718174,NULL,NULL
718179,NULL,NULL
718195,NULL,NULL
718200,ENR,Entrepreneurship
718201,NULL,NULL
718233,NULL,NULL
718251,NULL,NULL
718258,NULL,NULL
718262,NULL,NULL
718309,NULL,NULL
718320,NULL,NULL
718326,NULL,NULL
718336,NULL,NULL
718345,NULL,NULL
718346,NULL,NULL
718359,NULL,NULL
718375,NULL,NULL
718386,NULL,NULL
718394,NULL,NULL
718396,BND,Basic Needs
718402,NULL,NULL
718456,NULL,NULL
718459,NULL,NULL
718463,NULL,NULL
718511,NULL,NULL
718521,NULL,NULL
718523,NULL,NULL
718570,NULL,NULL
718575,NULL,NULL
718580,NULL,NULL
718581,CIV,Civic Affairs
718581,DEM,Democratic Politics
718584,CIV,Civic Affairs
718584,DEM,Democratic Politics
718584,DIV,Diverse Constituencies
718584,WOM,Women
718587,ENR,Entrepreneurship
718602,NULL,NULL
718609,NULL,NULL
718627,NULL,NULL
718637,NULL,NULL
718644,NULL,NULL
718656,NULL,NULL
718659,NULL,NULL
718671,NULL,NULL
718675,NULL,NULL
718685,NULL,NULL
718686,NULL,NULL
718697,NULL,NULL
718707,NULL,NULL
718715,NULL,NULL
718721,ENR,Entrepreneurship
718721,FLY,Flying/Airplane Ownership
718729,NULL,NULL
718744,NULL,NULL
718746,NULL,NULL
718748,NULL,NULL
718764,NULL,NULL
718765,NULL,NULL
718783,NULL,NULL
718788,NULL,NULL
718796,NULL,NULL
718809,NULL,NULL
718816,NULL,NULL
718822,NULL,NULL
718840,NULL,NULL
718849,NULL,NULL
718854,NULL,NULL
718861,NULL,NULL
718893,NULL,NULL
718912,NULL,NULL
718917,NULL,NULL
718923,NULL,NULL
718932,NULL,NULL
718942,NULL,NULL
718946,NULL,NULL
718951,NULL,NULL
718956,NULL,NULL
718962,NULL,NULL
718967,NULL,NULL
718974,NULL,NULL
718986,NULL,NULL
719000,NULL,NULL
719024,NULL,NULL
719039,NULL,NULL
719057,NULL,NULL
719079,ENR,Entrepreneurship
719088,NULL,NULL
719131,NULL,NULL
719133,NULL,NULL
719143,NULL,NULL
719147,NULL,NULL
719153,NULL,NULL
719156,NULL,NULL
719198,NULL,NULL
719219,NULL,NULL
719224,NULL,NULL
719225,NULL,NULL
719230,NULL,NULL
719242,NULL,NULL
719256,NULL,NULL
719264,NULL,NULL
719269,NULL,NULL
719278,CIV,Civic Affairs
719278,DEM,Democratic Politics
719286,NULL,NULL
719305,CIV,Civic Affairs
719305,DEM,Democratic Politics
719333,NULL,NULL
719347,NULL,NULL
719360,NULL,NULL
719383,NULL,NULL
719403,NULL,NULL
719416,NULL,NULL
719438,NULL,NULL
719444,NULL,NULL
719451,NULL,NULL
719482,NULL,NULL
719485,NULL,NULL
719523,NULL,NULL
719539,NULL,NULL
719554,NULL,NULL
719561,NULL,NULL
719564,NULL,NULL
719576,NULL,NULL
719578,NULL,NULL
719580,NULL,NULL
719597,NULL,NULL
719604,NULL,NULL
719619,NULL,NULL
719623,NULL,NULL
719643,NULL,NULL
719657,NULL,NULL
719662,CIV,Civic Affairs
719662,DEM,Democratic Politics
719663,NULL,NULL
719668,NULL,NULL
719669,NULL,NULL
719678,NULL,NULL
719680,NULL,NULL
719690,NULL,NULL
719722,NULL,NULL
719727,NULL,NULL
719737,NULL,NULL
719780,NULL,NULL
719786,NULL,NULL
719787,NULL,NULL
719809,NULL,NULL
719810,NULL,NULL
719820,CIV,Civic Affairs
719820,REP,Republican Politics
719846,NULL,NULL
719855,NULL,NULL
719859,NULL,NULL
719879,NULL,NULL
719920,NULL,NULL
719944,NULL,NULL
719953,NULL,NULL
719999,NULL,NULL
720006,NULL,NULL
720009,NULL,NULL
720011,NULL,NULL
720012,NULL,NULL
720022,NULL,NULL
720027,NULL,NULL
720034,NULL,NULL
720035,NULL,NULL
720044,NULL,NULL
720045,NULL,NULL
720063,NULL,NULL
720082,NULL,NULL
720102,AQU,Aquatic Sports
720111,NULL,NULL
720114,NULL,NULL
720121,NULL,NULL
720131,NULL,NULL
720151,NULL,NULL
720154,NULL,NULL
720164,NULL,NULL
720173,NULL,NULL
720205,CIV,Civic Affairs
720205,DEM,Democratic Politics
720218,NULL,NULL
720225,NULL,NULL
720231,NULL,NULL
720239,NULL,NULL
720243,NULL,NULL
720248,NULL,NULL
720250,NULL,NULL
720258,NULL,NULL
720262,NULL,NULL
720263,NULL,NULL
720264,FOO,Football
720269,BUS,Business
720269,CIV,Civic Affairs
720269,DEM,Democratic Politics
720269,FIN,Finance
720270,NULL,NULL
720272,NULL,NULL
720274,NULL,NULL
720276,NULL,NULL
720282,NULL,NULL
720295,ENR,Entrepreneurship
720299,NULL,NULL
720316,NULL,NULL
720319,NULL,NULL
720341,NULL,NULL
720352,NULL,NULL
720375,NULL,NULL
720379,CIV,Civic Affairs
720379,DEM,Democratic Politics
720396,NULL,NULL
720400,NULL,NULL
720402,NULL,NULL
720411,NULL,NULL
720414,NULL,NULL
720428,NULL,NULL
720432,CIV,Civic Affairs
720432,DEM,Democratic Politics
720444,NULL,NULL
720450,AQU,Aquatic Sports
720450,CIV,Civic Affairs
720450,DEM,Democratic Politics
720452,NULL,NULL
720456,NULL,NULL
720462,NULL,NULL
720469,NULL,NULL
720490,BCL,Business & Corporate Law
720490,GPR,General Practice Law
720535,NULL,NULL
720536,NULL,NULL
720538,NULL,NULL
720543,NULL,NULL
720553,NULL,NULL
720580,CIV,Civic Affairs
720580,DEM,Democratic Politics
720580,DIV,Diverse Constituencies
720580,HUR,Human Rights
720588,NULL,NULL
720617,NULL,NULL
720620,NULL,NULL
720623,NULL,NULL
720651,NULL,NULL
720654,NULL,NULL
720656,NULL,NULL
720661,BCL,Business & Corporate Law
720661,PDL,Product Liability Law
720661,TCS,Technology & Science Law
720664,NULL,NULL
720669,NULL,NULL
720678,NULL,NULL
720683,CIV,Civic Affairs
720683,REP,Republican Politics
720687,NULL,NULL
720709,NULL,NULL
720712,NULL,NULL
720714,NULL,NULL
720725,NULL,NULL
720734,NULL,NULL
720744,NULL,NULL
720753,NULL,NULL
720756,NULL,NULL
720762,NULL,NULL
720773,NULL,NULL
720779,NULL,NULL
720781,NULL,NULL
720795,NULL,NULL
720798,NULL,NULL
720814,NULL,NULL
720828,NULL,NULL
720829,NULL,NULL
720834,CIV,Civic Affairs
720834,DEM,Democratic Politics
720836,MKT,Marketing
720837,NULL,NULL
720844,VEN,Venture Capital
720846,NULL,NULL
720854,CIV,Civic Affairs
720854,DEM,Democratic Politics
720859,NULL,NULL
720860,NULL,NULL
720862,NULL,NULL
720902,GLO,Global Management
720908,NULL,NULL
720938,ENR,Entrepreneurship
720942,NULL,NULL
720945,NULL,NULL
720955,NULL,NULL
720981,NULL,NULL
720990,NULL,NULL
721004,NULL,NULL
721011,NULL,NULL
721018,NULL,NULL
721019,NULL,NULL
721020,NULL,NULL
721025,NULL,NULL
721027,NULL,NULL
721032,NULL,NULL
721037,NULL,NULL
721044,NULL,NULL
721054,NULL,NULL
721065,CIV,Civic Affairs
721065,DEM,Democratic Politics
721065,DIS,Disabilities
721065,EDU,Education
721065,ENT,Entertainment
721065,FIL,Film
721065,HEA,Health
721065,NEU,Neuroscience
721067,CIV,Civic Affairs
721067,DEM,Democratic Politics
721067,DIS,Disabilities
721067,EDU,Education
721067,HEA,Health
721067,NEU,Neuroscience
721069,NULL,NULL
721078,NULL,NULL
721080,NULL,NULL
721084,NULL,NULL
721092,CKG,Cooking
721092,COM,Computers
721092,MUS,Music
721092,REA,Reading
721092,SNO,Snowboarding
721098,NULL,NULL
721111,NULL,NULL
721113,ENR,Entrepreneurship
721113,STE,STEM
721113,TEC,Technology
721113,VSO,Social Venture
721121,NULL,NULL
721124,NULL,NULL
721128,NULL,NULL
721134,NULL,NULL
721141,LAT,Latin American Interests
721141,MKT,Marketing
721145,AFI,African-American Interests
721145,VEN,Venture Capital
721157,NULL,NULL
721158,JUC,Jewish Interests
721164,NULL,NULL
721165,NULL,NULL
721171,NULL,NULL
721177,NULL,NULL
721189,NULL,NULL
721198,NULL,NULL
721210,NULL,NULL
721214,NULL,NULL
721218,NULL,NULL
721223,NULL,NULL
721227,NULL,NULL
721233,NULL,NULL
721244,NULL,NULL
721252,NULL,NULL
721288,NULL,NULL
721295,NULL,NULL
721317,NULL,NULL
721320,NULL,NULL
721331,NULL,NULL
721337,NULL,NULL
721342,BTC,Biotechnology
721351,NULL,NULL
721366,NULL,NULL
721367,NULL,NULL
721373,NULL,NULL
721377,NULL,NULL
721381,NULL,NULL
721398,NULL,NULL
721400,NULL,NULL
721407,CIV,Civic Affairs
721407,DEM,Democratic Politics
721412,NULL,NULL
721419,NULL,NULL
721425,NULL,NULL
721434,NULL,NULL
721449,NULL,NULL
721453,CIV,Civic Affairs
721453,DEM,Democratic Politics
721463,NULL,NULL
