entity_id,caa_latest_memb_type_code,caa_latest_memb_type_desc,caa_latest_memb_status_desc
470295,RA,CAA Regular Annual,Lapsed
470308,RA,CAA Regular Annual,Lapsed
470319,RL,CAA Regular Life Member,Paid
470329,NULL,NULL,NULL
470330,RL,CAA Regular Life Member,Paid
470337,NULL,NULL,NULL
470343,NULL,NULL,NULL
470374,LB,CAA Golden Bear Life Upgrade,Paid
470389,NULL,NULL,NULL
470392,NULL,NULL,NULL
470408,RA,CAA Regular Annual,Lapsed
470427,NULL,NULL,NULL
470435,NULL,NULL,NULL
470453,RA,CAA Regular Annual,Lapsed
470460,NULL,NULL,NULL
470474,NULL,NULL,NULL
470514,RA,CAA Regular Annual,Lapsed
470521,NULL,NULL,NULL
470553,P4,CAA Life Annual - Regular,Lapsed
470627,NULL,NULL,NULL
470684,RL,CAA Regular Life Member,Paid
470697,NULL,NULL,NULL
470706,RL,CAA Regular Life Member,Paid
470754,RA,CAA Regular Annual,Lapsed
470768,RL,CAA Regular Life Member,Paid
470775,NULL,NULL,NULL
470788,RA,CAA Regular Annual,Lapsed
470804,NULL,NULL,NULL
470874,FP,CAA Life Member - Paid In Full,Paid
470879,NULL,NULL,NULL
470901,NULL,NULL,NULL
470920,RL,CAA Regular Life Member,Paid
470943,GL,CAA Recent Grad Life,Paid
470947,RA,CAA Regular Annual,Lapsed
470967,RA,CAA Regular Annual,Lapsed
470984,LB,CAA Golden Bear Life Upgrade,Paid
470996,RA,CAA Regular Annual,Lapsed
471013,NULL,NULL,NULL
471054,RA,CAA Regular Annual,Lapsed
471085,RA,CAA Regular Annual,Paid
471095,RL,CAA Regular Life Member,Paid
471109,RL,CAA Regular Life Member,Paid
471135,NULL,NULL,NULL
471137,RA,CAA Regular Annual,Lapsed
471139,GL,CAA Recent Grad Life,Paid
471141,RL,CAA Regular Life Member,Paid
471143,LB,CAA Golden Bear Life Upgrade,Paid
471162,RA,CAA Regular Annual,Lapsed
471175,NULL,NULL,NULL
471208,NULL,NULL,NULL
471221,NULL,NULL,NULL
471230,NULL,NULL,NULL
471248,RA,CAA Regular Annual,Lapsed
471260,RL,CAA Regular Life Member,Paid
471261,RL,CAA Regular Life Member,Paid
471268,RL,CAA Regular Life Member,Paid
471277,RA,CAA Regular Annual,Paid
471301,NULL,NULL,NULL
471311,NULL,NULL,NULL
471317,NULL,NULL,NULL
471344,NULL,NULL,NULL
471361,NULL,NULL,NULL
471373,LB,CAA Golden Bear Life Upgrade,Paid
471420,FP,CAA Life Member - Paid In Full,Paid
471430,NULL,NULL,NULL
471432,NULL,NULL,NULL
471462,NULL,NULL,NULL
471468,FP,CAA Life Member - Paid In Full,Paid
471469,NULL,NULL,NULL
471475,RL,CAA Regular Life Member,Paid
471484,NULL,NULL,NULL
471498,RL,CAA Regular Life Member,Paid
471517,LB,CAA Golden Bear Life Upgrade,Paid
471518,RA,CAA Regular Annual,Lapsed
471521,RL,CAA Regular Life Member,Paid
471572,RL,CAA Regular Life Member,Paid
471573,RA,CAA Regular Annual,Paid
471628,CM,CAA California Mag Annual Subscription,Lapsed
471633,NULL,NULL,NULL
471641,NULL,NULL,NULL
471660,NULL,NULL,NULL
471677,NULL,NULL,NULL
471682,NULL,NULL,NULL
471691,RL,CAA Regular Life Member,Paid
471714,NULL,NULL,NULL
471760,RA,CAA Regular Annual,Lapsed
471797,NULL,NULL,NULL
471852,NULL,NULL,NULL
471858,RA,CAA Regular Annual,Lapsed
471873,RL,CAA Regular Life Member,Paid
471896,SP,CAA Spouse Life,Paid
471927,FP,CAA Life Member - Paid In Full,Paid
471941,NULL,NULL,NULL
471985,RA,CAA Regular Annual,Lapsed
471986,NULL,NULL,NULL
471990,NULL,NULL,NULL
472031,NULL,NULL,NULL
472075,GL,CAA Recent Grad Life,Paid
472095,NULL,NULL,NULL
472099,GL,CAA Recent Grad Life,Paid
472128,NULL,NULL,NULL
472154,NULL,NULL,NULL
472160,NULL,NULL,NULL
472169,RL,CAA Regular Life Member,Paid
472204,NULL,NULL,NULL
472206,NULL,NULL,NULL
472215,NULL,NULL,NULL
472235,RA,CAA Regular Annual,Lapsed
472243,NULL,NULL,NULL
472252,RA,CAA Regular Annual,Lapsed
472256,NULL,NULL,NULL
472324,NULL,NULL,NULL
472330,NULL,NULL,NULL
472343,RL,CAA Regular Life Member,Paid
472348,NULL,NULL,NULL
472353,FP,CAA Life Member - Paid In Full,Paid
472379,NULL,NULL,NULL
472409,NULL,NULL,NULL
472420,RL,CAA Regular Life Member,Paid
472447,NULL,NULL,NULL
472458,NULL,NULL,NULL
472475,NULL,NULL,NULL
472478,NULL,NULL,NULL
472479,NULL,NULL,NULL
472482,NULL,NULL,NULL
472491,NULL,NULL,NULL
472522,NULL,NULL,NULL
472524,NULL,NULL,NULL
472534,NULL,NULL,NULL
472535,P4,CAA Life Annual - Regular,Lapsed
472549,NULL,NULL,NULL
472559,RA,CAA Regular Annual,Paid
472593,RA,CAA Regular Annual,Lapsed
472642,NULL,NULL,NULL
472673,RL,CAA Regular Life Member,Paid
472685,NULL,NULL,NULL
472692,NULL,NULL,NULL
472695,NULL,NULL,NULL
472737,NULL,NULL,NULL
472750,NULL,NULL,NULL
472773,NULL,NULL,NULL
472780,NULL,NULL,NULL
472795,FP,CAA Life Member - Paid In Full,Paid
472811,NULL,NULL,NULL
472817,RA,CAA Regular Annual,Lapsed
472831,NULL,NULL,NULL
472841,PL,CAA Paying Life,Lapsed
472842,RA,CAA Regular Annual,Lapsed
472871,RA,CAA Regular Annual,Lapsed
472903,SR,CAA Sr. Citizen Annual,Paid
473042,PL,CAA Paying Life,Lapsed
473068,NULL,NULL,NULL
473072,SR,CAA Sr. Citizen Annual,Paid
473127,SP,CAA Spouse Life,Paid
473269,GL,CAA Recent Grad Life,Paid
473285,RL,CAA Regular Life Member,Paid
473323,NULL,NULL,NULL
473341,NULL,NULL,NULL
473347,FP,CAA Life Member - Paid In Full,Paid
473411,NULL,NULL,NULL
473426,RL,CAA Regular Life Member,Paid
473475,RA,CAA Regular Annual,Lapsed
473508,RA,CAA Regular Annual,Paid
473512,RL,CAA Regular Life Member,Paid
473523,NULL,NULL,NULL
473550,NULL,NULL,NULL
473585,RL,CAA Regular Life Member,Paid
473634,RA,CAA Regular Annual,Lapsed
473643,FP,CAA Life Member - Paid In Full,Paid
473654,NULL,NULL,NULL
473877,GL,CAA Recent Grad Life,Paid
474096,RL,CAA Regular Life Member,Paid
474134,RL,CAA Regular Life Member,Paid
474203,GL,CAA Recent Grad Life,Paid
474221,RL,CAA Regular Life Member,Paid
474249,LB,CAA Golden Bear Life Upgrade,Paid
474568,SL,CAA Sr. Citizen Life,Paid
474655,RL,CAA Regular Life Member,Paid
474656,GL,CAA Recent Grad Life,Paid
474678,RA,CAA Regular Annual,Lapsed
474741,RA,CAA Regular Annual,Paid
474926,GL,CAA Recent Grad Life,Paid
474991,GL,CAA Recent Grad Life,Paid
475017,FP,CAA Life Member - Paid In Full,Paid
475108,RL,CAA Regular Life Member,Paid
475198,RL,CAA Regular Life Member,Paid
475201,GL,CAA Recent Grad Life,Paid
475204,RA,CAA Regular Annual,Lapsed
475287,NULL,NULL,NULL
475293,NULL,NULL,NULL
475300,NULL,NULL,NULL
475309,NULL,NULL,NULL
475335,NULL,NULL,NULL
475354,NULL,NULL,NULL
475368,RG,CAA Recent Grad Annual,Lapsed
475370,RL,CAA Regular Life Member,Paid
475373,NULL,NULL,NULL
475388,NULL,NULL,NULL
475389,GL,CAA Recent Grad Life,Paid
475398,NULL,NULL,NULL
475399,RL,CAA Regular Life Member,Paid
475437,NULL,NULL,NULL
475460,NULL,NULL,NULL
475462,RL,CAA Regular Life Member,Paid
475475,RL,CAA Regular Life Member,Paid
475478,NULL,NULL,NULL
475479,LB,CAA Golden Bear Life Upgrade,Paid
475493,NULL,NULL,NULL
475507,RA,CAA Regular Annual,Paid
475526,RL,CAA Regular Life Member,Paid
475552,LB,CAA Golden Bear Life Upgrade,Paid
475586,NULL,NULL,NULL
475620,NULL,NULL,NULL
475666,RL,CAA Regular Life Member,Paid
475670,NULL,NULL,NULL
475685,NULL,NULL,NULL
475692,SP,CAA Spouse Life,Paid
475697,RA,CAA Regular Annual,Paid
475745,NULL,NULL,NULL
475756,RA,CAA Regular Annual,Lapsed
475800,NULL,NULL,NULL
475838,RA,CAA Regular Annual,Lapsed
475881,NULL,NULL,NULL
475891,NULL,NULL,NULL
475914,BL,CAA Golden Bear Life Paid In Full,Paid
475918,NULL,NULL,NULL
475925,RL,CAA Regular Life Member,Paid
475944,P4,CAA Life Annual - Regular,Active
475953,FP,CAA Life Member - Paid In Full,Paid
475957,PL,CAA Paying Life,Lapsed
475958,NULL,NULL,NULL
475970,RL,CAA Regular Life Member,Paid
475991,PL,CAA Paying Life,Lapsed
475995,RA,CAA Regular Annual,Lapsed
476027,NULL,NULL,NULL
476028,NULL,NULL,NULL
476042,FP,CAA Life Member - Paid In Full,Paid
476090,LB,CAA Golden Bear Life Upgrade,Paid
476101,RL,CAA Regular Life Member,Paid
476111,NULL,NULL,NULL
476160,RL,CAA Regular Life Member,Paid
476172,RL,CAA Regular Life Member,Paid
476187,RL,CAA Regular Life Member,Paid
476231,RG,CAA Recent Grad Annual,Lapsed
476269,RG,CAA Recent Grad Annual,Lapsed
476282,NULL,NULL,NULL
476324,RA,CAA Regular Annual,Lapsed
476326,NULL,NULL,NULL
476351,NULL,NULL,NULL
476353,FP,CAA Life Member - Paid In Full,Paid
476356,NULL,NULL,NULL
476362,RL,CAA Regular Life Member,Paid
476363,RL,CAA Regular Life Member,Paid
476375,RL,CAA Regular Life Member,Paid
476424,LB,CAA Golden Bear Life Upgrade,Paid
476430,FP,CAA Life Member - Paid In Full,Paid
476432,NULL,NULL,NULL
476469,RL,CAA Regular Life Member,Paid
476518,GL,CAA Recent Grad Life,Paid
476520,NULL,NULL,NULL
476542,LB,CAA Golden Bear Life Upgrade,Paid
476589,RA,CAA Regular Annual,Lapsed
476648,RL,CAA Regular Life Member,Paid
476663,NULL,NULL,NULL
476668,RA,CAA Regular Annual,Lapsed
476672,NULL,NULL,NULL
476695,FP,CAA Life Member - Paid In Full,Paid
476706,NULL,NULL,NULL
476707,RL,CAA Regular Life Member,Paid
476708,RG,CAA Recent Grad Annual,Lapsed
476709,RA,CAA Regular Annual,Paid
476716,RL,CAA Regular Life Member,Paid
476724,NULL,NULL,NULL
476757,RL,CAA Regular Life Member,Paid
476759,RA,CAA Regular Annual,Lapsed
476769,LB,CAA Golden Bear Life Upgrade,Paid
476770,RL,CAA Regular Life Member,Paid
476771,NULL,NULL,NULL
476773,RA,CAA Regular Annual,Lapsed
476787,NULL,NULL,NULL
476821,P4,CAA Life Annual - Regular,Active
476905,RL,CAA Regular Life Member,Paid
476915,NULL,NULL,NULL
477008,FP,CAA Life Member - Paid In Full,Paid
477020,GL,CAA Recent Grad Life,Paid
477040,NULL,NULL,NULL
477065,RA,CAA Regular Annual,Lapsed
477077,RA,CAA Regular Annual,Lapsed
477082,NULL,NULL,NULL
477108,NULL,NULL,NULL
477137,RL,CAA Regular Life Member,Paid
477143,NULL,NULL,NULL
477159,LB,CAA Golden Bear Life Upgrade,Paid
477164,NULL,NULL,NULL
477167,NULL,NULL,NULL
477174,NULL,NULL,NULL
477175,NULL,NULL,NULL
477228,NULL,NULL,NULL
477247,FP,CAA Life Member - Paid In Full,Paid
477251,RL,CAA Regular Life Member,Paid
477255,NULL,NULL,NULL
477261,NULL,NULL,NULL
477318,NULL,NULL,NULL
477330,NULL,NULL,NULL
477345,RA,CAA Regular Annual,Lapsed
477579,NULL,NULL,NULL
477621,SP,CAA Spouse Life,Paid
477984,SR,CAA Sr. Citizen Annual,Paid
478015,GL,CAA Recent Grad Life,Paid
478128,GL,CAA Recent Grad Life,Paid
478182,RL,CAA Regular Life Member,Paid
478342,GL,CAA Recent Grad Life,Paid
478373,LB,CAA Golden Bear Life Upgrade,Paid
478374,GL,CAA Recent Grad Life,Paid
478389,FP,CAA Life Member - Paid In Full,Paid
478400,RL,CAA Regular Life Member,Paid
478407,LB,CAA Golden Bear Life Upgrade,Paid
478454,NULL,NULL,NULL
478473,GL,CAA Recent Grad Life,Paid
478476,RL,CAA Regular Life Member,Paid
478494,RL,CAA Regular Life Member,Paid
478506,RL,CAA Regular Life Member,Paid
478526,RL,CAA Regular Life Member,Paid
478534,RG,CAA Recent Grad Annual,Lapsed
478551,RA,CAA Regular Annual,Lapsed
478567,RL,CAA Regular Life Member,Paid
478590,RA,CAA Regular Annual,Lapsed
478591,RA,CAA Regular Annual,Lapsed
478781,LB,CAA Golden Bear Life Upgrade,Paid
478789,FP,CAA Life Member - Paid In Full,Paid
478793,RL,CAA Regular Life Member,Paid
478795,RG,CAA Recent Grad Annual,Lapsed
478798,LB,CAA Golden Bear Life Upgrade,Paid
478800,RL,CAA Regular Life Member,Paid
478804,RL,CAA Regular Life Member,Paid
478810,RL,CAA Regular Life Member,Paid
478812,P4,CAA Life Annual - Regular,Active
478819,P4,CAA Life Annual - Regular,Active
478837,RG,CAA Recent Grad Annual,Lapsed
478840,RG,CAA Recent Grad Annual,Lapsed
478861,RA,CAA Regular Annual,Lapsed
478880,RA,CAA Regular Annual,Lapsed
478896,RA,CAA Regular Annual,Lapsed
478903,RG,CAA Recent Grad Annual,Lapsed
478905,RA,CAA Regular Annual,Lapsed
478916,RL,CAA Regular Life Member,Paid
478925,RL,CAA Regular Life Member,Paid
478931,RG,CAA Recent Grad Annual,Lapsed
478946,RA,CAA Regular Annual,Lapsed
478951,NULL,NULL,NULL
478962,RL,CAA Regular Life Member,Paid
478963,RG,CAA Recent Grad Annual,Lapsed
478974,RL,CAA Regular Life Member,Paid
478980,P4,CAA Life Annual - Regular,Active
479177,GL,CAA Recent Grad Life,Paid
479191,RA,CAA Regular Annual,Lapsed
479213,GL,CAA Recent Grad Life,Paid
479214,GL,CAA Recent Grad Life,Paid
479241,RL,CAA Regular Life Member,Paid
479272,RL,CAA Regular Life Member,Paid
479273,RL,CAA Regular Life Member,Paid
479288,RL,CAA Regular Life Member,Paid
479292,RL,CAA Regular Life Member,Paid
479296,RL,CAA Regular Life Member,Paid
479306,RG,CAA Recent Grad Annual,Lapsed
479315,RL,CAA Regular Life Member,Paid
479320,RL,CAA Regular Life Member,Paid
479322,LB,CAA Golden Bear Life Upgrade,Paid
479351,P4,CAA Life Annual - Regular,Lapsed
479353,RL,CAA Regular Life Member,Paid
479363,RA,CAA Regular Annual,Lapsed
479366,RL,CAA Regular Life Member,Paid
479417,LB,CAA Golden Bear Life Upgrade,Paid
479547,NULL,NULL,NULL
479551,NULL,NULL,NULL
479596,NULL,NULL,NULL
479617,RL,CAA Regular Life Member,Paid
479628,GL,CAA Recent Grad Life,Paid
479640,RL,CAA Regular Life Member,Paid
479641,RL,CAA Regular Life Member,Paid
479650,GL,CAA Recent Grad Life,Paid
479660,RG,CAA Recent Grad Annual,Lapsed
479667,RL,CAA Regular Life Member,Paid
479668,RG,CAA Recent Grad Annual,Lapsed
479754,FP,CAA Life Member - Paid In Full,Paid
479766,FP,CAA Life Member - Paid In Full,Paid
479866,NULL,NULL,NULL
479918,RL,CAA Regular Life Member,Paid
480051,SR,CAA Sr. Citizen Annual,Lapsed
480081,NULL,NULL,NULL
480098,RA,CAA Regular Annual,Lapsed
480126,RL,CAA Regular Life Member,Paid
480157,GL,CAA Recent Grad Life,Paid
480190,GL,CAA Recent Grad Life,Paid
480402,NULL,NULL,NULL
480472,NULL,NULL,NULL
480501,NULL,NULL,NULL
480657,GL,CAA Recent Grad Life,Paid
480665,GL,CAA Recent Grad Life,Paid
481168,NULL,NULL,NULL
481267,RL,CAA Regular Life Member,Paid
481268,P4,CAA Life Annual - Regular,Active
481290,GL,CAA Recent Grad Life,Paid
481330,NULL,NULL,NULL
481352,RA,CAA Regular Annual,Lapsed
481365,RA,CAA Regular Annual,Lapsed
481384,GL,CAA Recent Grad Life,Paid
481394,NULL,NULL,NULL
481433,RA,CAA Regular Annual,Lapsed
481445,NULL,NULL,NULL
481450,NULL,NULL,NULL
481475,RA,CAA Regular Annual,Lapsed
481480,RL,CAA Regular Life Member,Paid
481502,NULL,NULL,NULL
481521,LB,CAA Golden Bear Life Upgrade,Paid
481522,SP,CAA Spouse Life,Paid
481540,RA,CAA Regular Annual,Lapsed
481568,NULL,NULL,NULL
481577,LB,CAA Golden Bear Life Upgrade,Paid
481581,RG,CAA Recent Grad Annual,Lapsed
481596,NULL,NULL,NULL
481601,RL,CAA Regular Life Member,Paid
481608,NULL,NULL,NULL
481628,RL,CAA Regular Life Member,Paid
481644,RL,CAA Regular Life Member,Paid
481662,NULL,NULL,NULL
481690,RA,CAA Regular Annual,Lapsed
481726,RL,CAA Regular Life Member,Paid
481753,NULL,NULL,NULL
481757,RL,CAA Regular Life Member,Paid
481768,FP,CAA Life Member - Paid In Full,Paid
481769,RA,CAA Regular Annual,Paid
481777,NULL,NULL,NULL
481784,RL,CAA Regular Life Member,Paid
481796,LB,CAA Golden Bear Life Upgrade,Paid
481799,FP,CAA Life Member - Paid In Full,Paid
481807,NULL,NULL,NULL
481820,NULL,NULL,NULL
481825,NULL,NULL,NULL
481827,FP,CAA Life Member - Paid In Full,Paid
481844,NULL,NULL,NULL
481883,RL,CAA Regular Life Member,Paid
481885,PL,CAA Paying Life,Lapsed
481902,GL,CAA Recent Grad Life,Paid
481983,P4,CAA Life Annual - Regular,Active
481984,GL,CAA Recent Grad Life,Paid
482022,RL,CAA Regular Life Member,Paid
482030,NULL,NULL,NULL
482032,RL,CAA Regular Life Member,Paid
482037,NULL,NULL,NULL
482049,NULL,NULL,NULL
482050,GL,CAA Recent Grad Life,Paid
482095,FP,CAA Life Member - Paid In Full,Paid
482108,LB,CAA Golden Bear Life Upgrade,Paid
482113,CM,CAA California Mag Annual Subscription,Lapsed
482125,P4,CAA Life Annual - Regular,Active
482146,FP,CAA Life Member - Paid In Full,Paid
482206,NULL,NULL,NULL
482216,NULL,NULL,NULL
482234,NULL,NULL,NULL
482236,RA,CAA Regular Annual,Lapsed
482251,RA,CAA Regular Annual,Lapsed
482283,RG,CAA Recent Grad Annual,Lapsed
482290,RL,CAA Regular Life Member,Paid
482311,RG,CAA Recent Grad Annual,Lapsed
482328,NULL,NULL,NULL
482371,RG,CAA Recent Grad Annual,Lapsed
482392,RL,CAA Regular Life Member,Paid
482406,NULL,NULL,NULL
482428,RG,CAA Recent Grad Annual,Lapsed
482498,RL,CAA Regular Life Member,Paid
482505,NULL,NULL,NULL
482508,RL,CAA Regular Life Member,Paid
482519,NULL,NULL,NULL
482557,RA,CAA Regular Annual,Lapsed
482567,NULL,NULL,NULL
482630,NULL,NULL,NULL
482652,NULL,NULL,NULL
482712,NULL,NULL,NULL
482722,NULL,NULL,NULL
482735,LB,CAA Golden Bear Life Upgrade,Paid
482737,RA,CAA Regular Annual,Lapsed
482749,FP,CAA Life Member - Paid In Full,Paid
482758,NULL,NULL,NULL
482775,SP,CAA Spouse Life,Paid
482791,NULL,NULL,NULL
482801,RG,CAA Recent Grad Annual,Lapsed
482815,P4,CAA Life Annual - Regular,Active
482827,RA,CAA Regular Annual,Lapsed
482843,NULL,NULL,NULL
482848,RA,CAA Regular Annual,Paid
482871,RA,CAA Regular Annual,Lapsed
482888,RG,CAA Recent Grad Annual,Lapsed
482914,NULL,NULL,NULL
482952,RA,CAA Regular Annual,Lapsed
482958,RL,CAA Regular Life Member,Paid
482964,RA,CAA Regular Annual,Lapsed
482968,RL,CAA Regular Life Member,Paid
482977,NULL,NULL,NULL
482983,NULL,NULL,NULL
482996,RL,CAA Regular Life Member,Paid
483034,NULL,NULL,NULL
483057,NULL,NULL,NULL
483153,RL,CAA Regular Life Member,Paid
483231,RL,CAA Regular Life Member,Paid
483233,RA,CAA Regular Annual,Lapsed
483252,RA,CAA Regular Annual,Lapsed
483318,NULL,NULL,NULL
483325,NULL,NULL,NULL
483326,RA,CAA Regular Annual,Paid
483336,RG,CAA Recent Grad Annual,Lapsed
483343,P1,CAA Life Monthly - Regular,Lapsed
483349,RL,CAA Regular Life Member,Paid
483422,RA,CAA Regular Annual,Paid
483432,NULL,NULL,NULL
483441,NULL,NULL,NULL
483464,NULL,NULL,NULL
483470,NULL,NULL,NULL
483494,RG,CAA Recent Grad Annual,Lapsed
483535,RA,CAA Regular Annual,Lapsed
483540,NULL,NULL,NULL
483548,FP,CAA Life Member - Paid In Full,Paid
483552,NULL,NULL,NULL
483555,RL,CAA Regular Life Member,Paid
483560,NULL,NULL,NULL
483569,GL,CAA Recent Grad Life,Paid
483575,NULL,NULL,NULL
483600,NULL,NULL,NULL
483635,P4,CAA Life Annual - Regular,Active
483661,RA,CAA Regular Annual,Paid
483668,SP,CAA Spouse Life,Paid
483685,RA,CAA Regular Annual,Paid
483706,NULL,NULL,NULL
483715,RL,CAA Regular Life Member,Paid
483724,NULL,NULL,NULL
483725,LB,CAA Golden Bear Life Upgrade,Paid
483726,LB,CAA Golden Bear Life Upgrade,Paid
483728,NULL,NULL,NULL
483731,NULL,NULL,NULL
483737,RL,CAA Regular Life Member,Paid
483800,NULL,NULL,NULL
483871,GL,CAA Recent Grad Life,Paid
483881,RA,CAA Regular Annual,Lapsed
483895,RA,CAA Regular Annual,Paid
483923,NULL,NULL,NULL
483924,NULL,NULL,NULL
483955,RA,CAA Regular Annual,Lapsed
483974,RL,CAA Regular Life Member,Paid
483988,NULL,NULL,NULL
484007,SL,CAA Sr. Citizen Life,Paid
484049,RA,CAA Regular Annual,Lapsed
484077,NULL,NULL,NULL
484094,NULL,NULL,NULL
484107,NULL,NULL,NULL
484109,NULL,NULL,NULL
484110,NULL,NULL,NULL
484145,NULL,NULL,NULL
484148,NULL,NULL,NULL
484181,NULL,NULL,NULL
484196,NULL,NULL,NULL
484239,RG,CAA Recent Grad Annual,Lapsed
484270,NULL,NULL,NULL
484284,GL,CAA Recent Grad Life,Paid
484343,NULL,NULL,NULL
484344,NULL,NULL,NULL
484362,NULL,NULL,NULL
484370,RA,CAA Regular Annual,Paid
484384,NULL,NULL,NULL
484394,RL,CAA Regular Life Member,Paid
484396,NULL,NULL,NULL
484439,NULL,NULL,NULL
484444,SR,CAA Sr. Citizen Annual,Paid
484450,NULL,NULL,NULL
484469,NULL,NULL,NULL
484471,NULL,NULL,NULL
484496,RA,CAA Regular Annual,Lapsed
484536,NULL,NULL,NULL
484552,RA,CAA Regular Annual,Paid
484558,NULL,NULL,NULL
484569,NULL,NULL,NULL
484619,NULL,NULL,NULL
484680,NULL,NULL,NULL
484684,NULL,NULL,NULL
484713,NULL,NULL,NULL
484732,RL,CAA Regular Life Member,Paid
484753,NULL,NULL,NULL
484793,NULL,NULL,NULL
484808,LB,CAA Golden Bear Life Upgrade,Paid
484842,NULL,NULL,NULL
484862,NULL,NULL,NULL
484871,PL,CAA Paying Life,Active
484876,RG,CAA Recent Grad Annual,Lapsed
484885,NULL,NULL,NULL
484904,NULL,NULL,NULL
484917,RL,CAA Regular Life Member,Paid
484921,NULL,NULL,NULL
484929,PL,CAA Paying Life,Active
484948,NULL,NULL,NULL
484949,LB,CAA Golden Bear Life Upgrade,Paid
484991,SP,CAA Spouse Life,Paid
485011,NULL,NULL,NULL
485035,NULL,NULL,NULL
485063,NULL,NULL,NULL
485073,NULL,NULL,NULL
485101,NULL,NULL,NULL
485132,RA,CAA Regular Annual,Paid
485147,NULL,NULL,NULL
485168,NULL,NULL,NULL
485196,NULL,NULL,NULL
485228,NULL,NULL,NULL
485244,NULL,NULL,NULL
485248,NULL,NULL,NULL
485254,RL,CAA Regular Life Member,Paid
485259,RA,CAA Regular Annual,Lapsed
485269,NULL,NULL,NULL
485280,NULL,NULL,NULL
485283,NULL,NULL,NULL
485297,RL,CAA Regular Life Member,Paid
485339,RL,CAA Regular Life Member,Paid
485370,NULL,NULL,NULL
485373,RA,CAA Regular Annual,Lapsed
485410,NULL,NULL,NULL
485414,FP,CAA Life Member - Paid In Full,Paid
485420,NULL,NULL,NULL
485461,RL,CAA Regular Life Member,Paid
485466,RL,CAA Regular Life Member,Paid
485859,NULL,NULL,NULL
486182,FP,CAA Life Member - Paid In Full,Paid
486441,RL,CAA Regular Life Member,Paid
486467,SR,CAA Sr. Citizen Annual,Paid
486469,RL,CAA Regular Life Member,Paid
486478,RA,CAA Regular Annual,Paid
486481,RL,CAA Regular Life Member,Paid
486516,RA,CAA Regular Annual,Lapsed
486533,NULL,NULL,NULL
486573,RA,CAA Regular Annual,Lapsed
486575,NULL,NULL,NULL
486576,NULL,NULL,NULL
486605,RA,CAA Regular Annual,Lapsed
486676,RA,CAA Regular Annual,Lapsed
486722,NULL,NULL,NULL
486748,NULL,NULL,NULL
486760,LB,CAA Golden Bear Life Upgrade,Paid
486839,LB,CAA Golden Bear Life Upgrade,Paid
486840,NULL,NULL,NULL
486869,NULL,NULL,NULL
486976,RG,CAA Recent Grad Annual,Paid
487043,GL,CAA Recent Grad Life,Paid
487049,RL,CAA Regular Life Member,Paid
487187,GL,CAA Recent Grad Life,Paid
487270,RA,CAA Regular Annual,Lapsed
487287,RL,CAA Regular Life Member,Active
487290,RG,CAA Recent Grad Annual,Lapsed
487353,RL,CAA Regular Life Member,Paid
487355,GL,CAA Recent Grad Life,Paid
487425,GL,CAA Recent Grad Life,Paid
487434,NULL,NULL,NULL
487472,NULL,NULL,NULL
487525,P6,CAA Life Annual - Sr. Citizen,Active
487572,RL,CAA Regular Life Member,Paid
487650,RA,CAA Regular Annual,Lapsed
487686,NULL,NULL,NULL
487688,SR,CAA Sr. Citizen Annual,Lapsed
487756,NULL,NULL,NULL
487780,GL,CAA Recent Grad Life,Paid
487805,FP,CAA Life Member - Paid In Full,Paid
487831,RL,CAA Regular Life Member,Paid
487837,RL,CAA Regular Life Member,Paid
487842,RL,CAA Regular Life Member,Paid
487845,SL,CAA Sr. Citizen Life,Paid
487922,RL,CAA Regular Life Member,Paid
487935,RL,CAA Regular Life Member,Paid
487993,FP,CAA Life Member - Paid In Full,Paid
488079,RG,CAA Recent Grad Annual,Lapsed
488305,RL,CAA Regular Life Member,Paid
488312,GL,CAA Recent Grad Life,Paid
488321,RL,CAA Regular Life Member,Paid
488361,RL,CAA Regular Life Member,Paid
488381,NULL,NULL,NULL
488391,RL,CAA Regular Life Member,Paid
488397,NULL,NULL,NULL
488470,RA,CAA Regular Annual,Lapsed
488500,NULL,NULL,NULL
488510,NULL,NULL,NULL
488517,RL,CAA Regular Life Member,Paid
488526,RG,CAA Recent Grad Annual,Lapsed
488558,RL,CAA Regular Life Member,Paid
488572,NULL,NULL,NULL
488583,RL,CAA Regular Life Member,Paid
488603,NULL,NULL,NULL
488637,NULL,NULL,NULL
488656,RL,CAA Regular Life Member,Paid
488667,NULL,NULL,NULL
488677,RL,CAA Regular Life Member,Paid
488735,NULL,NULL,NULL
488742,NULL,NULL,NULL
488796,SR,CAA Sr. Citizen Annual,Paid
488803,NULL,NULL,NULL
488838,RA,CAA Regular Annual,Lapsed
488960,NULL,NULL,NULL
489010,LB,CAA Golden Bear Life Upgrade,Paid
489021,RL,CAA Regular Life Member,Paid
489039,RA,CAA Regular Annual,Lapsed
489060,RL,CAA Regular Life Member,Paid
489071,LB,CAA Golden Bear Life Upgrade,Paid
489101,RA,CAA Regular Annual,Lapsed
489105,RL,CAA Regular Life Member,Paid
489201,NULL,NULL,NULL
489223,RG,CAA Recent Grad Annual,Lapsed
489225,NULL,NULL,NULL
489228,RL,CAA Regular Life Member,Paid
489238,RL,CAA Regular Life Member,Paid
489248,RG,CAA Recent Grad Annual,Lapsed
489275,RA,CAA Regular Annual,Lapsed
489287,NULL,NULL,NULL
